comment,SEJ_label,PEJ_label,MRJ_label
"병사  세금없음.. 하사 저 급여 세전임  세금 제하면 200 안됨..  그리고 수당 수당 하는데 수당 못받는, 안받는 사람들 많아서 저 금액 안나옴",0,0,1
세전 세후 확실히 알고 기사 쓰라,0,0,0
학교 교사 초봉이 180만원 정도 하던데..  좀 너무하단 생각이 드네,0,0,1
하사관의 기만 죽이는 병사 월급 인상  참 의미 없네요 전쟁은 누가 하나,0,1,1
나라살림적자라며 뭔 40만원씩이나 올리냐 미쳐 돌아간다 돈 쓸데가 저리 없을까,1,1,1
선심정책이 군을 멍들개 하고 있다. 병사들 월급 너무 과도하다.,0,1,1
병장은 강제로 간건데..누가 등떠밀어서 간것도 아니고 억지로 끌려갔다,0,1,1
세수 부족 떠들면서 막 쓰네   의료붕괴도 의보 돈으로 퍼붓는데 결국 의보  또 올라감  미친정부,1,1,1
"국게원    절반줄이고..비례대표  없애면   수당
200%  올리고  각종  복지업그레이드
할수있다",0,0,1
"13,000원 시절이병때는 만원도 안됐음 ㅠㅠ",0,0,0
윤꼴통이 나라를 엉망으로 만드네,1,1,1
초과근무 57만원 다 받을수 있는것처럼 써놨네..어떻게든 못찍게하려고 혈안이더만,1,1,1
월급 계급이 비례해야하니. 소위 월급이 하사 월급 보다 많나?,0,0,1
시간외근무수당을 맥스로 채워서 비교하는게 맞냐???,0,0,0
군무원도 처우 올려주세요!!!,0,0,0
진짜 역겹다.. 세전 세후 안써놓고 위에서 시키는대로 기사썼네 ㅋㅋㅋㅋㅋㅋ 170받는데 뭔,1,1,1
그냥 주는대로 받아쓰는 기사는 초등생도 할수있다...생각이란걸 하면서 기사를 써라,1,1,1
"7급 공무원과 비슷하네, 이러니 공무원 안하지",0,0,1
불만이면 하사로 입대하지말고 병으로 입대해,0,1,1
직업군인 처우가 달라져야 하는게 먼저 아닌가? 기간병 월급 올려 줘서 개선되는게 대체 뭐지?,0,0,0
모병제 수준의 급여를 주려면 빡세게 굴리던가,0,1,1
의무 군복무 봉급을 공무원 보다 더 주는 ㅁㅊㅈㅊ이다,1,1,1
국회의원은 년간  15억   만원인데  병장월급  너무  째째!!!!,1,1,1
난 2만에서 3만원으로 올랏다고 좋아했는데ㅠ,0,0,0
시간외 수당 월 최대 57만원? 시간 갈아 넣으른 얘기네?,0,0,1
여보세요? 사병들200만원 주면 하사들 소위들은 1000 만윈쥐야 되요?직업군인데 누가  대한민국을 지키겠읍니깝읍니까?,1,1,1
"진짜 왠만해서 안쓰려했는데
기자양반 자세히 알고쓰시오.
누굴 호구로아나",1,1,1
이제 군대 전역해서 모은돈으로 빈둥빈둥 노는것들 더 많아지겠구만..,1,1,1
나라 망치는 공약은 잘 이행하면서 여가부해체 공약은 왜 안 지키나?,1,0,0
20년전 3만원받고 인간취급못받았는데,0,0,1
"병사 18개월동안 3식무료, 숙소무료, 출퇴근교통비 지출없음
하사 4~5개월 훈련 임관 후
3식, 숙소, 출퇴근 지출 필요",0,0,0
하사가 273만원? 11년 전에 기여금 다 떼고 100만원 초반대 받았는데... 그렇게 올랐다고? ㅇ0ㅇ...?,0,0,0
무슨 병사월급이 저리 많냐?,0,0,1
병장 받는돈 세전이고 생활비 전혀  안듬. 하사는 세금 다 때고 밥먹는거 자비고 실제 수입은 병장보다 한참 아래임. 이건 국힘당마저도 개탄했던 내용임.,0,0,1
월급 1만원 받으면서 머슴취급받아가며 군생활했지만  의무라서 당연한거라 생각했습니다. 병장월급200만원 받는게 그렇게,0,0,1
위관급 장교는 하지마라. 바보들이나 가는거다. 근무기간 길어..  욕먹어..  월급차? 몇만원수준 ㅋㅋ  절대 위관 장교 하지 마라,1,1,1
"봉급은 월단위 나오는 돈이죠 근데 그걸 발표한데로 받으려면 57시간 초과근무를 해야 저돈이 나오는건데 ㅡㅡ  
장난하는가 ㅡㅡ",0,1,1
요즘 군 간부들 훈련 나가면 돈 주고 밥 사먹는다매. 세금 문제도 시끌한 것 같더라. 눈 가리고 아웅 식이네.,0,1,1
좀 알아보고 기사를 쓰셔야죠..,0,0,0
그럼  9급 공무원  월급은?,0,0,0
선거 한번 더하면  역전  되겠네...,0,0,0
국방전력 와해하려면 훈련안시키고 인건비로 다 소진해야.,0,1,1
군복무기간 병사월급을 득표전략으로 쓴 한심한 전/현직 대통령 새이들! 담엔 또 어떤자가 뻘짓할지.. 국민들아 정신차리자 제발~~,1,1,1
뻥치는기사 당장내려라 기네기야 알지도 못하면서,1,1,1
"당직비, 식비, 주거지원이나 제대로 좀 줘라.",0,0,0
직업 군인이 징집병 보다 3배는 더 받아야 제대 안하고 군생활 한다,0,1,1
일도 65만원어치만 더 시켜라.,0,1,1
사람들한테 물어봐라 저돈받고 입대하고 싶은지.. ''나때는 2만원 3만원 받았는데..'' 라고 부럽다고 하는 분들은 자진입대 하시면 되겠네요.,0,1,1
40대 댓글부대 잘 알아보지도 않고 오셔서 선동만 해대시네..  ㅋㅋ재입대 하시고 군대 개꿀이라구 인증 ㄱㄱ,1,1,1
병사들 월급타서 적금 넣는다고 하네 ㅎㅎ기가 막힌다 ㅋ 완전 직장이네,1,0,1
최전방 경계부대 병사도 위험수당 줘야합니다. 경게부대 병사가 나라를 지켜 국민이 안심하고 자는거야. 국방이 무너지면안된다,0,0,0
기획재정부 예산총괄국장은 군대는 나왔을까?,0,0,1
고위공직자 월급 삭감하고초급간부들및부사관 월급 인상해주세요,1,0,1
세금테면 뭐가없는데...그리고 성과상여금은 왜 저기에 포함시키는건지..,0,0,1
이말   듣고도   가만히   있는   보수 간부들은    바보.,1,1,1
시간외 영끌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 직장인이라면 저게 말도 안되는 말인거 다암,0,0,1
불과 15년 정도만에 군바리 월급 200프로 인상.. 미쳤나,1,1,1
이딴 쓰레기 기사 쓰는 기자들이 나라망치는 주범이라고 생각함. 273만원이 초과수당같은거 1도 안포함한 수치가 맞냐?,1,1,1
"저기 68만5천원...일년에 기본급에 50%두번, 60%두번 보너스 더해서 12개월 평균내고, 매일 밤10시까지 초과근무 하면 가능함",0,0,1
좋은 세상이다 착실히 모아서 제대해서 열심히 시작할 의지가 생기겠는걸,0,0,0
직업군인이랑 차이가 므야,0,0,0
"자, 2번 찍었던 초급간부들은 손가락 자를 준비 하자",1,1,1
에휴... 국방부 망해간다,1,0,0
하사가 300가까이 받는구나,0,0,0
떡렬은 지킬건 안지키고 씰데없는건 지키고 요즘많이 급하지 ? 떡렬,1,1,1
병장 그래봐야 4개월이잖아~!? ㅋㅋ하사가 싫으면 병장으로 일해~,1,1,1
으미~예전에 비하면 거의 200배 올랐네 ㅎㅎㅎ,0,0,1
뭐하는 짓이냐?  그냥 모병제로 바꿔라...,1,0,1
댓글 보고 기사 씁시다불러주는데로 쓰지말고 월급 받는사람은 누구나 아는사실을 호도할까요?  팩트+ 비판기사도  좀씁시다,0,0,0
뭔 개소리야 하사 월급 세금 다 떼면 180정도 받는데,1,1,1
진짜 군 관련해서는 여당이고 야당이고 제 정신이 아닌것 같다.,0,1,1
내년에 병장 하사들 급여봉투 까보자,0,1,1
어중이떠중이 200 주지 말고 빨리 모병제로 바꿔서 하사들 500만원씩 줘라. 그게 정예강군 자주국방의 지름길이다.,1,0,1
항공기정비수당50만원합해서주겠지,0,0,0
세전으로도 병사랑 차이가 70만원 밖에 안나는데 뭐하러 간부로 장기박냐 그냥 병사로 짧게 하고 나가서 민간인으로 살지 ㅋㅋㅋㅋ,1,1,1
이런 거짓 정보는 어디서 나오냐,1,0,0
01년도 말년 병장 전역때 월급에 연초비 보너스 휴가비 다해서 9만원 주면서 군대 복지 좋아졌다던 행보관 생각나네,0,0,0
인상률 생각한다면 직업군인들이 불만 생기는건 맞는듯?,0,0,0
국가를 위해 희생했으면 더 주는게 맞다. 목돈삼아 혼인율도 올리고 애 많이 낳으면 어차피 돌아올 세금이다.,0,1,1
단기복무 병사와 장기복무자간의 차이를 실제로 모르고 이런 말을 할까..뻔뻔한 인간들..,1,1,0
"하사관은 간부이고 병은 그냥 책임없는 병일뿐인데,60만원이 차이가 나는것인가, 각종세금 제하면 실수령액은 얼마인가~?",0,0,1
국방비를 병사 월급 다 주는 셈이네...표풀 아니냐??,0,1,1
윤서겨리 작품임다. 눈가리고 아웅 전문 대똥,1,1,1
입벌구 정권이 하는 말중 정직한 거 본 적이 없다. 죄다 사실 왜곡내지 현실 왜곡,1,1,1
07년 당시 하사임관해서 추가수당 다 채우고 세후  실수령액 135였는데,0,0,0
또 거짓말. 임시방편의 거짓말만 남발.,1,1,1
또 기적의 계산법 나왔네,0,0,0
"세금떼면 역전일 것 같은데, 하사는 생활비가 드는데 병사는 ps비밖에 안드는데 그나마도 ps는 사회의 반값인데~~",0,0,1
"68만원 더받는다고 역전 아니라고 변명하는것 자체가ㅠㅠ병사랑 일하는 시간, 강도 자체가  비교하는게 미안할정도로 강한데...",0,0,1
필리핀가사도우미가 더많으러,0,0,0
병장월급 오벡만원 줘봐라 그래도 군대안간다,0,1,1
하사가 월 273만원? ㅋㅋㅋ 9급 공무원보다 더 준다고?,0,1,1
더 줘라 젊은 애들 인력 싸게 쓸 생각 말고 정당하게 줘,0,0,1
미친ㅠ 공보의38개월에 2백남짓ㅠㅠ 의대생무조컨 현역가라ㅡ윤똥 아래선 의사는. 굴복대상이다ㅠ,0,1,1
ㅋㅋㅋ대단하다 뱅장들 열심히 해야겟는데? 돈도 적당히 받겟다. 할만치 해야지,0,0,1
하세금으로 지금뭐 하는것지   요즘군대  너무한거아냐,1,1,0
"1,700원! 그것도 고마워 하긴 했습니다....",0,0,0
필리핀서 대려온다는 가사도우미 월급보다 부사관 월급이 적네 ㅎㅎㅎㅎ 미치겠다 진짜 대체 필리핀 가사도우미는 왜 최저시급 맞춰주나,1,1,1
군대는 의무가 아닌 직업?,0,0,0
국민연금 쥐꼬리 만큼 주면서 의료보험 떼가면서..... 좀좀좀 제대로 된 행정을 펼치기!,1,1,1
내나이 64세 전역한지 41년이 되었지만 현재 백스쾃140k 컨벤션 데드160k수행함 모병좀 해주라,0,0,0
앞으론.... 돈많이 안주몬 군발이들 충성심. 희생정신. 군인정신은 🐕 나주겟네 ㅉㅉ.,1,1,1
많이  웃다갑니다.기자님 화이팅 ~,0,0,0
식대.주거비가 별도인 하사. ..직업군인 처우개선이 반드시 필요하다.....,0,0,0
저 걸 개석열이 공약이라고 한단다...,1,1,1
군대 사병들에게 무슨 돈을 많이 주지?  물론 대학 학자 금이나   필요한 지원 차원으로 이해는 한다 만  너무 많다!,0,1,1
"월15쳐받았는데 갑자기 200,250? 장난까나ㅋㅋ",1,1,1
병장 6개월정도 받는걸 쌩난리네,0,0,1
보수경제지가 윤석열 쉴드치느라 데이터도 왜곡하네. 서울경제 김수호 기자야... 밑의 댓글들 보고 느끼는거 없냐? 기자가 기사를 써야지 정치를 하면 되냐?,1,1,1
원사 및 준위도 소위짬찌보다 무조건  월급 낮아야 형평성이 맞다.,0,1,1
