comment,SEJ_label,PEJ_label,MRJ_label
12개 군 병원이 11일 동안 환자 55명 봤다고? ㅋㅋㅋ 민간 병원이었으면 진작 폐업했다.,1,0,1
하루에 10명도 못봤네. 그래가 밥은 묵것나?,0,0,1
이게 많다는거임? 2주 동안 86명?,0,0,0
복귀 거부 전공의도 모두 징집해서 군의관으로 군병원에서 민간인 진료하게 하라.,0,1,1
감사합니다   군장병이 소외되지않는 범위에서 최소한의 도움을 주셔요. 국군병원은 군인들이 일순위가 되어야하기에,0,0,0
감사합니다    나라사랑 국민사랑은 이런 것이다 위기에 빛을 발하는 법~~!!   달라도 참  맔이도 다르다,0,0,0
너무 조금 보는 거 아닌가?  거기로 많이 보내야,0,0,1
지역주민들에게 수준높은 진료와 치료를 할 수 있는 군병원 육성과 시설 확충도 좋은 방법이 될 수 있겠네요,0,0,0
이 세 긴 입 만 열면 그짓말이...,1,1,1
푸틴 시진핑 개정은만 사라져도 세계 평화가 100년은 지속될 것임 ㅎㅎ,1,1,1
입만 열면 거짓말. 저번에도 우크라 침공 안한다고 구라깠음,1,1,1
만약 이게 사실이라면 핵보유국 민주국가에서는 핵으로 반듯히 선재타격  해서  러시아을 지구상에서 살아지게해야한다,1,1,1
푸틴인지..푸딩인지... 지구를 떠나거라...인간이 아닌것을...써글 모지리들,1,1,1
아니라고 하니까 더 소름돋네 이젠,0,1,1
지구의적  푸틴과 로시아...지우게로 지우는게  정답,1,1,1
어이 살인자 푸틴아니말  아무도 안믿어  짜샤~~,1,1,1
우주에선 지금도ㅠ핵폭발이 계속 일어나고 있다,0,0,1
세상에서 가장 못믿을 3명이 시진핑 푸틴 김정은이지,1,1,1
우크라 침공 안한다고 못박은 다음날 침공해놓고 저 말 믿으라고?ㅋㅋ,1,1,1
여기 밑에 댓글 조장하는 알바들 ㅋㅋ 우리나라 뉴스가 구라 더많이친거같은데 ^^ ?,1,1,0
전 세계 대표 나라들 실력좀 볼까 ㅋㅋ,0,0,1
이 세상에  그 말 믿는 멍충이가 있을까  멍충아  니꺼 다 내놔라  멍충아,1,1,1
좀 알아서 홍차좀 마셔라...,0,0,1
이 말뜻은  미국이 우주에 핵무기를  비밀리에 설치하려고 있단  증거다  세계를 미국의 노예로  계속  부려먹겠단  수작이다..,1,1,1
공산당 항상 통수 쳐살아 왔다 우크라이나 옛 소련 핵무기 패기 하니 침공한 것도 그렇고. 우주 핵무기 대폭발 언제든 실천할. 있다,1,1,1
"핵심  중앙부처 인  행안부가  이따구로  일하니..
나라 수준  알만하다.

여가부나.ㅈ국토부  이어  행안부 마저 이수준 일 줄 이야",1,1,1
역사의 소명의식이 없는 대한민국 윤정부의 행안부입니다,0,1,0
공무원들은 역사 시험 보고 공무원 된거 아닌가요? 세상이 미쳐 돌아가고 있는거 같습니다.,0,0,1
누가 친일파정부아니랄까봐 역사왜곡하네,1,1,1
역사 왜곡 친일 식민지 정부답다,1,1,1
행안부직원들은 집권 대통령이 바뀌면 업무와 생각과 압무도 모두 바뀌는지 ㅡㅡ 세금이 아깝군요 ㅠㅠ,0,0,1
역사인식이 이따위니 나라꼴이 개판인거~,1,1,1
공무원들이 매년하던일을 이따위로 할수있다는게 .. 리더하나 바뀌고 나니 대한민국이 뿌리부터 썩어가고 무너지고 있다는걸 보게되고 참 안타깝다,1,1,1
