comment,SEJ_label,PEJ_label,MRJ_label
"하면 안된다 100% 악용사례, 생각없는데 돈때문에 낳으면 아기만 불행+아동학대 커진다.",0,1,1
다 기억  나지 않지만  옛 날  허경영이  말이  맞네,0,0,1
졸부의 나라....정책을 돈으로만 해결 할려는 졸부시스템을 사용하는 정부....답답하고 한심합니다....기업자체도 졸부시스템....,1,1,1
그 일억은 어느주모니에소 나오니? 나는 세금안낼란다,0,1,1
중국에서 엄청 오겠네 ㅋㅋㅋㅋㅋㅋ,0,0,1
누구돈으로줄건데?  얼마나 세금을 쥐어뜯으려고?,1,1,1
중국인 은 금지 시켜라 백퍼 넘어와서 애낳고 간다 이게팩트다 중국몽만행복하지,1,1,1
이거 백퍼 아기농장 생긴다. 인간의 악함은 상상을 초월한다.,0,1,1
국회의원들 급여부터 줄이고 시작하자,1,0,0
나쁜 가정에서 돈 목적으로 이용하면 생각하면.  어케해요,0,1,1
"8세이하 사교육(특히 영유) 금지, 12세 이하 6시 이후 사교육 금지!  뭘 줄 생각하기 전에 교육비 등 애 키우는 비용을 줄여야 함.",0,0,1
미련한놈들 ㅋㅋㅋ 저 돈이 어디에서 나오는건지는 계산 못하는구만 ㅋㅋㅋ,1,1,1
기존 다자녀가구나 아이가있는집에 해택을 지원해줘야되는게아닌가? 그래야인식이바뀌고 좋은쪽으로 생각을하게되지않을까하는 의문이 드는데,0,0,0
반대 내 세금을 왜 저런곳에,0,0,0
기존도 소급적용해라 뭔 정책이 보편적 복지가 없어 .. 이건 세금은 4.50대가 젤 많이내고 혜택은 하나도 없고 ..,0,0,1
지금 나아서 키우고 있는 애들이나 좀 챙겨라,0,0,1
돈으로 주면 안됨 . 분명 무서운 일 생깁니다.,0,1,1
"단, 중국인, 조선족, 국제결혼 제외 하고 지급!",0,1,1
애낳으면 1억줄지도 몰라 라고 생각하게 만드니까 올해 애낳을 신혼부부들 일단 내년 후년으로 미루자고 할듯,0,0,1
아무 생각없는 것들이 돈 필요할 때 애 낳고 나몰라라하고 방치해서 아동학대로 경찰서 가고 뉴스에 나고 반복될 듯,1,1,1
애낳고 버리는부모 반드시나온다,1,1,1
단기간에 1억 주기보다는 장기간에 걸쳐서 지급하는게 좋아보입니다.,0,0,0
이건 아니지 세금은 어디서? 모든 사람들 세금 늘려서? 잘 생각 하고 결정들해,0,0,1
그 지원금은 누구 세금으로 내지?? 지금 세수가 부족해서 외평채까지 끌어쓰다 곧 IMF 갈 판인디,0,1,1
애만 낳으면 1억? 낳고 죽이면? 뭐 이런 대책없는 정책이 다있어?,1,1,1
애낳고 죽이는 인간들도 나올듯. 주는건 좋은데 일시금이 아닌 성인될때까지 분할지급해라.,0,1,1
이미 태어난 아기는 방치 및 무관심 대상임??,0,0,0
난 반댈쎄.. 그거 누가 갚아야겠냐? 1억받고 수억토해내야됨,0,1,1
애만 낳고 먹튀하는것들 생길거같은데,1,1,1
먼저 낳고 키우고있는 세자녀 이상이나 뭘해줘봐라,0,1,1
일인가정 편모가정은 세금만 내야하고?,0,1,1
대신 그동안 아무 효과 없는 게 입증된 다른 저출산 혜택은 다 제거해야 한다,0,0,1
생명은 축복이고 고귀한것인데 언제부터인가 돈받을려고 애를 낳는거 같은 상황이 된것인지 마음 한켠으로 짠한 마음이 드네요..ㅠㅠ,0,0,0
돈때문에  불법이 자행되겠꾸나!,0,1,1
돈이 문제가 아닐텐데요...,0,0,0
낳을사람이 아니라 낳은사람을 지원해라,0,1,1
머리들이 비었네 자기들이 더 내야할 세금인지 모르고 눈앞에 있는 물질적인것에만 눈이 동그래저서야 ㅉㅉ 1억받고 자식들도 더 내게 될것,1,1,1
이런걸 대책이라고 낸사람 해임~,1,1,1
돈때문에 애낳는 형국이네.돈받고 버릴수도 있겠네..주더라도 일시금은 안된다.매년 조금씩.,0,1,1
애낳고 버리는 상황 안봐도 비디오ㅋㅋㄱㅋㄱㅋㅋ,1,1,1
1억이 개인돈인지  국민들 세금이다정부는 정신좀 차려라,0,1,1
어차피  22조  쓰고있는거 아니냐?   신생아수  20만이  안되는데..  일억  이상씩쓰고있는건데    어디다  쓰고있는건지..,0,0,0
대한민국 국민만 줘야겠죠? 허본좌께서 말씀하신게 전부 옳았어요.....  허본좌만도 못한 정치인들.....,1,1,1
낳은 아이들도 잘 키울수 있게 지원까지 바라지도 않으니 해택좀 주면 어떨까요? 아이셋 맘입니다...  이번 국가 장학금에 떨어졌습니다..,0,0,0
"이런것보면 허경영의 선견지명,참 난사람이다",0,1,1
역시 우리 허본좌 선견지명이 있네..!!!,0,1,1
작년 23만명 낳았으니 23조 쓰겠다는셈..둘째 이상 낳을 때 주는 방향이 효율적일것 같음..,0,0,1
"인구부족이 심각하다지만 그렇게 생겨질 아이들을 생각하니 불쌍해지네요..가족구성은 엄마,아빠 울타리 안에 아이가 있어야죠..",0,0,1
1명당3억을해야지 1억으로누구코에붙이냐?,0,1,1
