comment,SEJ_label,PEJ_label,MRJ_label
매국노 간첩 평생 감옥에 처넣어라,1,1,1
이래도 간첩이 없는가?,0,1,0
저놈은 여적죄로 다스리고 8촌이내는 연좌제 시행해라.,1,1,1
코미디도 아니고 뭔 국무원이 나라 일급기밀을 취급하지?  이참에 나라 일급비밀 입찰공고를 하지 그러냐,1,1,1
간첩이 군 내부에 얼마나 있을지...전부 색출해서 사형시켜야 한다!,1,1,1
이런데도 간첩이 없다고? 정치인중에도 있을듯,0,1,1
간첩은 사형시켜야 한다.더구나 해외 블럑요원들 명단  까지 넘어갔다면 용서가 안되는 국가반역죄 라본다.,1,1,1
고양이한테 생선 맡긴꼴!그 군무원 신상공개 해라!,1,1,1
군기밀유출자는 일반범죄자랑 다르다. 종신형에 이중으로 받은 재물 몰수가 답이다. 연좌제가 필요하다.,0,1,1
국가반역죄로 공개처형하면 좋겠습니다...........,1,1,1
이건 정말 말도 안된다. 사형시켜야 한다,1,1,1
저런 놈을 데려다 승진까지 시키면서 그 자리에 앉혀놓은 정권놈들을 먼저 다 찾아내라. 다 한패다.,1,1,1
사지를 갈갈이 찢어서 광화문에 걸어놔야된다,1,1,1
김정은이에게 USB건넨자도 처벌하자!!,0,1,1
뻥안치고 국회에도 있을꺼라본다.,0,0,0
이자는 간첩죄로 무기징역이 맞거나 사형이 맞다,1,1,1
왜에 붙어 나라를 팔아먹는 굥거니 카르텔의 모방범죄 아닌가?,1,1,1
정보를 팔아 먹은 기무사 군무원은 문가 넘과 간첩입니다. 극형으로 다스려야 합니다.,1,1,1
사형사켜라!!!용납이 안된다.,0,1,0
이건 좌파들이 기획한 것.,1,1,1
묻지도 따지지도 말고 사형판결해라 자식새끼도 연좌로 사형,1,1,1
나라팔아먹은 인간 왜 살려두냐사형 시켜라,1,1,1
"군무원이면 나름 안정직인데,돈 욕심이 극에 달했군...현대판 이완용~",1,1,1
신상공개하고 반역죄로 죽여라,1,1,1
좌파정부때마다 간첩이 넘쳐난거아닌가?,1,1,1
탈북자 속에 얼마나 많은 간첩들이 숨에 있을거야!! 제발 탈북자들 눈물 연기에 속지마랏!!,0,1,1
헉 그럼 20년동안 정보 빼돌린거잖아!! 진짜 사형시켜야 겠내!!,1,1,1
사실이 아니라고 포커페이스 부터 해야지~~반성부터 해라~~,1,1,1
"하여튼 간첩이 문제여.., 북괴간첩이든 왜구간첩이든., , 간첩은 몰아내자... ㅋㅋㅋㅋ",1,1,1
문재앙 USB에는 대체 머가 쳐들어있었노 구속시켜라 빨리,1,1,1
국짐당  윤굥 정부 ㅋ해병대 사단장 별들이 구라치는거보면답나온다,1,1,1
윤삭열과 국민의힘이 정권을 잡은후 나라가 뒤숭뒤숭하다. 하루빨리 끌어내야 할텐데…0,1,1,1
요즘 시대에 간첩이 어딨냐? 하여튼 국짐당 윤석렬 생각하는 수준이 참.,1,1,1
윤재앙.....언능 지원해라 인 마 !,1,1,1
북한은우리를주적이라고 하는데적을도우면이적행위지   김대중부터터   이재명까지  다간첩이다,1,1,1
주최X 주체O 기자야 정신차려,1,1,0
"수해 복구지원 해주고 오물 풍선도 받아주고.. 참 희안한 나라지 한국은..
 적십자사에 빨/갱/이가 숨어있나?",1,1,1
잔인한 싸이코패스들의 나라 개한민국,1,1,1
어차피 군대에서 다 쓰고 민간인들한텐 가지도 않을건데 뭐하러 줌??,0,0,1
적십자에서 지원한다는데 그 지원이 과연 정은이 손을 타지 않는단 보장이 있나. 정은이 배만 불리겠네.,0,1,1
김정은이 탄 보트가 출렁이는건 폭우 홍수 때문이 아닌거같은데? 모두가 아는걸 기자님만 모른다고? 영상을 아무리봐도 오른쪽으로 쏠리는데?,0,1,0
씰 주면 군인한테 다 갈 듯,0,0,1
더불어 문재앙 훠훠훠 쇼에 버금가는 돼지쇼군요.,1,1,1
거기 간다고 뭐 달라질게  있겠니? _ 석열이가 그랬다구!,0,1,1
우리 홍수때 모지리는 저런 흉내조차 안하고 술만 빨러 다녔지,1,1,1
악어는 뭐하냐...돼지 가 나타났는데~,0,1,0
김정은 이북 아마존이네 ㄷㄷ 홍수 대단하다,0,0,1
이번 홍수때 윤석열은 국민의힘 대표와 만찬하고 있었다. 부끄러움을 모르면 못할 짓이 없다고 했다. 북한 흉보기  전에 정부여당 너거들부터 돌아봐라.,1,1,1
커밍아웃하고있네.. 친일파들이라고,1,1,1
멍청하면 가만히 있기라도 하지 정부가 나서서 국격을 떨어뜨리고 있으니 비난 받아 마땅하다,1,1,1
그러니까 무조건 반대를 했어야 함 일본에게 강제노동이 있었다는 안내를 설치하라는 걸 강제할 방법이 없으니 등재에 반대한다고 말이지,0,0,1
사도광산에서 2km 떨어진 아무도 찾지 않는 곳에 보여주기식으로 설치한 거로 합의해줌 ㅋ 국민을 바보로 아는 거임?,0,1,1
또 뒷통수 맞겠지 뭐 어휴 일본의 개돼지정부,1,1,1
일본 개가 되니 그리 좋더나,1,1,1
왜교부 넘들도 뮈늬만 조선것들이였다고 보면 맞을것 같다.,1,1,1
"친일파들.,,  우와~  나라국익보다 왜 그리 앞장서서",1,1,1
ㅋㅋㅋ 나라 ㄱ고라지 참... 선 그은 저 외교부는 일본 외교부니? 진짜 가관이다. 쯧쯧.,1,1,1
이런식으로 나라를 팔아먹는구나,0,1,1
왜교부의 입장은 잘 알겠다. 그렇다면 대한민국 외교부의 입장을 밝혀라. 나카소네상 수상자인 국가안보실1차장 김태효의 의견도 궁금하다.,0,0,1
사도광산에서 2km 떨어진 아무도 안 찾는 곳에 보여주기식으로 설치 ㅋ 공범이다,1,1,1
참  어이가 없네 ...돈벌려고 일본에 광산일하러 간줄 알겠어...총독부 주관 모집 알선이니...,1,1,1
왜교부가 왜교질을 하고 앉았네. 대한민국 팔아먹는 뉴라이트매국노들을 처단하자!!!!,1,1,1
현해탄에 전부 코 박고 죽었으면 좋겠다! 일본 간첩 처벌 하는 법 누가 반대한거냐!,1,1,1
피해국이면서도 일본 심기는 절대 안 건더리고 앞장서서 홍보해주고 덮어주느라 헌신하는 한국 정부,0,1,1
참 꼬라지 잘 돌아간다..,1,1,1
2찍매국노들아 아주 행복해? 프랑스처럼 매국노처단을 했어야했는데...,1,1,1
석려리는 왜놈. 지금은 왜구 점령기. 좋겠다. 2찍이들은 이게 왜 문제인지 이해할 머리가 없어서.,1,1,1
신이 대힌민국을 버린거 같다.. 아니구나우리 스스로가 우리를 똥통으로 가게끔 리더를 선출힝걱구나,1,1,1
섣부르게 합의를 해놓고 이제와서 하는 말이~,0,0,0
매국노 자식들.전시내용에 대해서 말할수 없으면 대체 무슨 의미가 있음?,1,1,1
용산총독부의 왜교부놈들이 조만간 독도도  본국 일본에 넘겨주겠구나,1,1,1
외교부 이것들 일본것들이네,1,1,1
마귀할멈 같은 표독스러운 얼굴을 보면 이진숙이 어떻게 살아왔는지 짐작이 간다.. 법카 쓰는거 보면 얼마나 정신상태가 썩어빠졌는지 알수 있는거 아님?,1,1,1
운영규정 미준수로 인해 삭제된 댓글입니다.,0,0,0
험난한 자리에서 대한의 방송을 지켜주소서,0,0,0
