comment,SEJ_label,PEJ_label,MRJ_label
● 국군의날 시가행진 잘했다 76.5% VS 안하는것이 좋았다 21.4% (2024-10-01 18:00~20:25),0,0,0
이스라엘은 이란이 참전하길 바라고 있음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,1
이스라엘이 공격받으면 보복으로 이란핵시설 타격한다는 말이 있네요.,0,0,0
이스라엘은 공격해도 되고 이란은 공격하면 안된다 이게 무슨논리지 아는사람...,0,1,0
이란이 드디어 이스라엘에 걸려들었군..,1,0,1
"이스라엘은 졸라게 공격하는데, 이란은 대응도 못하게 하는 미국...미국이 이스라엘 편이라는걸 누가 모르냐.",1,1,1
"""가능할 때 레바논 떠나라""···영국은 전세기 띄우고 독일은 군용기 급파",0,0,0
저 동네는 유대인만 사라지면 모든 문제가 해결된다..,1,1,1
병진 바이든 내일아니라고 보고만있는거지 ㅎㅎㅎ전쟁나면 무기팔생각에 좋아하는건가,1,1,1
중동대전 시작이다.. 코로나 가고 전쟁오는구나,0,1,1
미사일 요격 잘 한다며? 한번 막아봐라 유대비누놈들,1,1,1
지난번엔 구형 성능이 떨어지는걸로 재고떨이 했지만 신형으로 수백기를 쏘면 다르지.,0,0,1
이스라엘이 이란 끌어들여서 끝장볼려고 그동안 그렇게 작업친건데...그걸 뻔히 알고있는 이란이 진짜 탄도미사일을 쏜다고??중국.러시아하고 얘기가 된건가?,0,1,1
핵 무기를 가진자만이 이렇게 눈치 안보고 선방도 날린다 재래무기는 버티기용 ㅋ,0,1,1
이스라엘을 죠져야지. 미국 이스라엘 눈치보느라 바쁘고만..  시작은 이스라엘에 명분이 있엏지만 도를 넘은지 한참이다,1,1,1
아니...이스라엘은 공격해도 되구 이란은 안되남?,0,1,1
이란 화이팅. !!!!!악의 근원을 제거하라.,0,1,1
미국은 이스라엘에 호구형이냐?? 말도 안듣고 지 멋대로 하는 애한테 이용만당하네,1,1,1
탄도미사일 아직발사안함??,0,0,1
평화는 지키는게 아니라. 힘으로 지켜지는거야. 전쟁이 일어난다는건 힘이 고만 고만 하다는거지.,0,1,1
"아무나 이기고, 유가폭등, 물가폭등 ㄱㄱ",0,1,1
짜고 치냐? 뭔 쏘지도 않았는데 설레발이냐?,0,1,1
진짜. 늬들이 일 키워놓고 이스라엘 진즉 말렸으면 이렇게 커지지 않았잖아.,1,1,1
이란 참전하고 .. 중동연합군으로 확대되면 볼만하겠다~~,0,1,1
그만싸워ㅠㅠ 죽는 사람들만 불쌍하지..,0,0,1
"그래 전쟁들 확대해서,,지구한번 폭망하자!!!!!!악종들 지구에 인프라,재산 등 엄청 깔았지,,니들 것도 박살나자!!!!!!",1,1,1
복수는 복수를 부르고 결과는 참담하다,0,0,0
