comment,SEJ_label,PEJ_label,MRJ_label
"북한이 문제 지만-- 우리 주변에 있는 종북  친북 이 문제고,  암약 하고  있는 간첩이   더 큰 문제다,",1,1,1
뭘노리긴 돈을 노리지.빨간당이라 돈을 안주니 저러지.,1,1,1
북한보다성능더좋은무기개발하고만들어,0,0,1
정으니도 디올 한타이밍 노리나?,0,1,1
우리 머리와 명치를 노리지 다른거 노리겠나,0,1,1
부지런히 부추겨서 계속  쏴대게 해서  지금북에있는 각종무기 다 소진될때까지  쏴게해라  계속 호다보면언젠가 소진될거다 그때우리가 가서 접수하자,0,1,1
북은 살려고 발버둥치는건데 노리긴 뭘 노리나?  미국본토나 노려서 무시하거나 깔아뭉개지못하고 빨리 상호존중하는 협상을 하게 해야지...,0,0,0
뭘 노리기는.. 당연히 '용산 멧돼지'를 노리겠지! 아무런 까닭이 없는 나 같은 미물을 노리겠나?ㅋㅋ,1,1,1
다른데 말고 용산이나 어찌해보거라 우리는 죄가 없다,0,0,0
"국민 대다수는 박대령님을 지지할 겁니다. 소신대로 굳게 걸어가세요. 법정에서 승리하시길, 후반생을 멋지게 사시길 바랍니다.",0,0,0
대한민국 군인을 욕보인 이종섭 장관 김계환 해병대 사령관 윤석열 대통령은 그 댓가를 치르리라.,0,1,1
천하제일 모지리 윤돼지를 비롯한 모지리 일당들이 나라를 지옥 끝으로 몰고 간다...박대령님 지지합니다.,1,1,1
대다수의 국민들은  박대령님을 참다운 군인으로 기억하고 있습니다.정의는 반드시 승리합니다. 힘내세요~,0,0,0
그럼 전국방장관 조사하면 다나오겠네. 설마 혼자 독박쓰고 빵에가겠나? 이실직고 윗대가리 불어야지....,0,1,1
훌륭하십니다. 박대령 지지합니다,0,0,0
임성근 1사단장 하나 지킬려고 이 난리냐...에구 쯔쯔쯔,1,1,0
김계환 해병대 사령관........용기 내어 진실을 말하십시요.....비겁합니다...후배들 억울하게 만들고 출세하면 행복합니까?,0,1,1
법대로 정상적으로 처리했는데 용산에서 관여했다 법을 지킬생각도 없고 처벌받지도 않으니 막무가내로 하는 구나,1,1,1
"자유와 정의는 어떤 개인을 위한것이 아니라,국민을 위한 것이어야한다.  국민들은 알고 있다. 누가 잘못했는지..값싼 구명조끼도 없이 왜!",0,0,1
박대령님응원합니다.멧대지한명때문에.온나라가나락의빠저가고있네.,1,1,1
잡범  똥후니 글고. 윤모지리  당장 모가지 안날 리나!!!!!!!!!!!  당장 날려라,1,1,1
윤석렬이는 대체 일을 어떻게 하는건지. 완전 지꼴리는대로 지시하나?,1,1,1
"군인의 생명은 국가와 국민을 지킨다는 사명과 명예다.
그런데 이버ㆍ사건으로 그명예를 그릇된 지도자때문에 아작을 내버렸다.

정말 못쓸짓을 했다.",1,0,1
잘 못된 명령은 어겨도 된다. 무식한 노마,1,1,1
상관의 범죄 명령도 따라야 하냐? 부하로 사람을 왜 쓰지? 걍 로봇한테 버튼 누르지.,1,1,1
"이번 총선 선거 꼭 하고 잘해야 윤똘부터 부,장,처남 특검할수가 있습니다, 그렇게 안되면 묻혀버리기 마련.",1,1,1
저사령관의말은 틀렸다 그럼 명령권자인 상관이 국민을향해 총구를겨누라고하면 명령을 따른다는말아닌가?,0,1,1
장교는 거짓말하지  않습니다^ 이렇게 알고있는데~,0,0,1
세명중 거짓말을 했거나 비양심적인 사람은 대대손손 재수도 없고 고자가 되어서 대가 끊기게 하소서.,1,1,1
이거 무서워서 아들들을 군대보내고 싶을까? 억울하게 죽어도 그냥 개죽음인데..,1,1,1
기면 긱..아이면 아닌거다참 나...,0,0,1
소방관  2명이 회마에  순직해도 소방서장은  책임이 없다 이노무  군대는  어디까지가 진실인가 명령으로 나라 지키는 군인들 혁명만이 살길이다,1,1,1
장관 지시가 법에 나와 있는 즉시 으지체없이 이첩하라는 법 규정을 어긴건데 어이가 없네. 사령관이면 명예롭게 부하들 지켜줘야죠 비굴하게 쯧쯧,1,1,1
"이런자가 군인이었다니,  빨리 국회로 가야지정의와 명예를 울부짖는 박이병 끝까지 지켜볼께.",1,1,1
부하들 팔아서 자리지킨 똥별,1,1,1
지금와서 먼 의미가 있노,0,0,0
여전히 사령관은 불법적인 명령도 따라야 한다고 주장하는구나. 결국 책임은 회피하네.,0,1,1
비추처누르고 다니는 2찍이들 많네.,1,1,1
박대령이 치료가 필요할 정도로 자기편향적이네.첫 수사부터 너무 높이 올라갔다.,0,1,1
함부로 하지 못하도록 핵무장을 해아한다. 굿이네. 북한입장에서는 자기네를 대변했다고 좋아하겠구민.,0,1,1
일본 핵 무장 반대합니다. 친일파를 규탄합니다,1,1,0
일본에서 뇌물먹었나? 우리가 핵무기 자체개발보유면 몰라도 일본을 핵무장시킬 생각을 하다니... 일본 핵무장은 절대 찬성할 수 없다,0,1,1
"현실적으로 한국이 핵무장하려면 일본, 대만과 같이할수밖에 없고 그렇게 되면 남중국해에서 중국의 깡패짓에 힘들어하는 베트남, 필리핀도 핵무장하게 될거다..",0,1,1
진짜 해병 박정훈대령 가짜 해병 김계환. 해병대 정신은 박정훈대령. 어물전 망신은 골뚜기 라고 해병대 망신은 김계환.,1,1,1
"박대령님  지금은 힘들고  과롭더라도진실은 꼭 밝혀집니다
정권 이  바뀌는 그날   재수사   
간절히  기다려봅니다
화이팅",0,0,0
힘내세요.국민의 절대적 믿음으로 사필귀정 하시길바랍니다.,0,0,0
차동욱(해.29) 사기친 개 보다  못한 인간 벌거지  이놈 불 타 죽어야 한다. 나의 소원이다.,1,1,1
해병대도 별거없네.사령관이 저런놈이면...,1,1,1
김계란  언제 사령관 됐노,0,0,0
"민변 좌파 변호사들 개입하면재판이 정치 재판된다
사병 한명   순직'한것 가지고
난리치냐
아래것이 상관 들'이받고
좌파당은  박대령 영입 난리치고",1,1,1
죽은자 팔아  출세하고  먹고사는게  민주당 방식임...,1,1,1
안그래도 미용성형 안과 피부과가 한집건너 한집 편의점처럼 우후죽순이여.. 전공의 기피과 수가정상화나 해라.,0,0,1
이게 지금 당장 필요한가요? 건보료 아끼려면 감원해도 모자를판에 다른것도아니고 세계최고라던 의료를 이대로라면 또 정부입맛대로 주물러서 망치겠네요...,1,1,1
= 죽어도 의사패는 모습 보여서 얻을 표가 필요하다,1,1,1
지지율 떨어지니까 의사패서 지지율 올리려는거 보소 ㅋㅋㅋㅋ,1,1,1
난반대 이거하면 의보재정파탄나고 사보험시작이다,0,1,1
"등록금 장사하는 대학에 입학정원 수요를 물어보면 당연히 올려달라고 하지.. 
장난하냐 ㅋㅋㅋㅋ",0,1,1
지역에서 특혜로 뽑은 지역인재는  그 지역에서만 근무하게해야...(서울오지말고),0,1,1
ㅋㅋ 전국민 1가구당 한명 의사 한명 약사 한명 간호사 한명 간병인 해서 셀프 치료 하게 해라,0,1,1
인구가 줄고 있는데 의사가 부족한게 맞냐? 노인 10명당 의사 1명 하려구 ? 전국민 개인 주치의냐?,0,1,1
지역면허제가 최고다 지방대의대늣 지방에서만 개원해라,0,1,1
5년안에 주니어 교수들 다 개업할거다. 더 망하기전에 돈벌려고.,1,1,1
서울도 지역인재 확보해라. 서울에서 태어나 자란게 죄에요? 서울 차별하지말아요. 진짜 어이없다. 서울살면 왜 차별받아야하지.,0,1,1
올해에는 니 마누라 디올빽 특검이나 꼭 해라.,1,1,1
이번엔 반드시 해라!다시는 정치에 의사증원 써먹지못하게!,0,1,1
"의사들,  당신들  바보입니까?   환자  내버려두고, 나오세요.. ㅡㅡ",0,1,1
국민 대다수가 원해서 의료개혁을 해야겠다고? 그럼 국민 대다수가 원하니 윤석열 퇴진해라!!,0,1,1
24년2월1일 전쟁선포문 잘봤고요. 이제 걍 죽어나가세요,1,1,1
지금 면허 있는 14만명 의사다 박탈하고 10년뒤 늘어날 윤석열 의사들로 새로운 의료정책 펼치면 되겠네. 화이팅이다.,0,1,1
"윤석렬씨 탄핵은 반드시 해야지. 식물 개통령, 마누라디올빽맨아",1,1,1
원숭이만도 못한 것들 ㅋㅋㅋㅋ 조선것들에겐 현대 의료는 사치다.,1,1,1
"의료계도 개혁이 시급 합니다. 년간 3,000명 이상 증원하여 부족한 와과인원을 충족 시킵시다.",0,0,1
특히 기피과 수천명씩 늘려라..기피과 지원 많이 하고 지역의사들 수천명씩 늘려 의무제 도입해라.,0,0,1
년300 10년3000으로 난리피던 의협이 년1500명인데도 조용하네 ?,1,1,0
의사 엄청 많은데 무슨 소린가요,0,0,0
"의사가 부족한게아니라 피부,미용,성형,정형에 몰빵된 구조개선을 해야함",0,0,1
출산율 바닥나서 인구는 기하급수로 주는데 어떻게 의사는 몇천명씩 늘리는건지..,0,0,0
의사 이미 많다 dog소리 하지마라,1,1,1
구조개선 안해주고 결국 표팔이 막장정책 하겠다고?,1,1,1
병원장들한테 의사는 노동자원이라 싸게 부릴수 있게 그냥 많으면 좋다 . 병원장은 의사아님 사업가지,0,1,1
"의사 늘리면  건강보험 재정 축나는데윤정부가  의료를 망치네
큰일이다",1,1,1
의사가 30000명 적었던 10넌전에는 다 길바닥에서 죽어가고있었냐? 말이되는소릴 해야지,1,1,1
참고) 의사들 65세 이후에 전부 갑자기 은퇴해서 아예 손 씻을 때 나온 결과로 bias 있는 수치다,0,1,1
대체 인구는 갈수록 줄어드는데 의사수는 왜 부족해지는거임? ㅋㅋㅋㅋ,0,0,1
와 신기하네 인구는 급격히 줄고 있고 의사수 배출은 그대로인데 10년후에 의사가 부족하다라?,0,0,0
정부가 앞장 서서 가짜뉴스 퍼트리고 좌파졌네,1,1,1
지역인재 늘린다는 소리만 하지마라,0,1,1
니들이 10년후를 어떻게 알어,0,1,0
2찍 의주빈들아 이번에는 집회 안하냐? 인터넷에서 챌린지 해야지 손들고 흔들면서 ㅋㅋ,1,1,1
공대는 몇만명씩 새로 늘리는데 의대만 늘리지 않아야될 이유가 없다. 의대정원 확대 지지.!!,0,0,0
의사수가 많아져야 지방까지 골고루 퍼지겠지?,0,0,0
호남이여 개혁에 동참해라 개혁신당 대한민국화이팅,0,0,0
이낙연 그 대통령병 걸린 겁쟁이 필요없으니 길게보고 힘을 길렀으면 좋겠음,1,1,1
진짜 개혁적인 정책만 내는 개혁신당,0,0,0
천하람 5프로더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,1
호남서 2당 될수있지 영남서도 2당 수도권도 2당  희망적이다 개혁신당 화이팅,0,0,0
하람이 5%는 어떻게 대비할건지,0,0,0
잡4범당 대 마이너스삼선당,0,1,1
