comment,SEJ_label,PEJ_label,MRJ_label
"그 전쟁 안일어나는 방법은 러시아가 우크라 침공하지 말고, 하마스가 이스라엘에 테러하지 않고, 북한이 도발하지 않는 것 밖에는 없습니다.",0,0,0
북괴 김돼지한테 뭐라 하쇼!,1,1,1
전쟁을 일으켜 한국을 침략한 북괴와 중공군과 불법 대북송금한 더불어공산당에게 따지세요,1,1,1
핵돼중이가 평화상 받은 것 보고 노벨상은 거른다. 엉터리임이 확실함.,1,1,1
노벨상을 통해 한미일 갈등 유발이구나 ㅋ,0,1,1
그러니까  북한한테 잘해야됨  .   한반도 남북 평화통일 .   세계 평화 통일을 해야됨   전쟁 종식 선언하고,0,0,1
아이 딸피들 얼마나 더 오래살려고 아둥바둥 거리는건지.. 안되긴 뭐가 안돼 ㅋㅋㅋ 그냥 전쟁 시원하게 한번 하자,1,1,1
이무신 아이러니 지금도 전쟁으로 난리가 나있거만,0,1,1
아무짝에도  쓸모없는 국짐당 인간들과 이것들 빨고 다니는  2찍것들 총알 받이로 앞세위서 북진 통일 합시다 ~  ㅋ,1,1,1
핵 위헙일삼는  북한에다가  한마디 해야지않냐,0,1,0
독립군한테도 전쟁 하지 말라고 할 것들...ㅋㅋㅋ,1,1,1
전쟁을 하지말자고 하며 러시아 북한 중국에 항의해야되는데 한국 우크라이나 이런 나라한테만 항의함 결론은 침략해오면 그냥 항복해라는거임 ㅋㅋ,1,1,1
관련자나 지지자들에겐 유감인데 저런 단체들은 악당 단체들이야,1,1,1
3대 세습 독재자가 죽어야 북한 아이들이 산다.,1,1,1
최선희 니 아들도 보내자,0,1,1
"6.25 전쟁을 일으켜 남북한군, UN군, 시민들을 다 합쳐서 300만명 이상 죽인 김씨 일가에 대한 종말이 가까워 가는구나.....",1,1,1
"러시아는 항상,  사냥 후에.. 사냥개들 삶아서 먹었다....  김정은이도  곧 삶아지게 될 것이다.",0,1,1
최선희 뚱뚱한게 존.나 잘먹나보네,1,1,1
광주에서 북한의 결정을 응원합니다.,0,1,1
"와 동네 시장 바구니 들고 야채가게 야채 사러 줄서있는 평범한 아줌씨 같은데 독하구만,,,,",0,1,1
"여론조사 무기지원 반대 74.2%. 
파병 반대 83.7%  파병하는 순간 넌 탄핵이다 두창아",1,1,1
원래 끼리끼리 노는거임 -_- 같이 놀자고 해도 왕따끼리 놀겠다는데 어쩌겟노,1,1,1
우크라이나 다음으로 너희가 될수도있다. 침략자를 돕다니...전쟁을 장기화하는데는 한 몫하겠구나.,0,1,1
핵 가지고 살아거라 김대중이 책임 진다 했으니 나는 김대중이 믿고 살다가 김대중이 만나러 가련다,0,1,1
어차피 막가파들인데..결국 전쟁장사로 외화벌이 하겠다는데.....뽀족한 대책은 없을 듯한다...,0,1,1
혹시  리설주  딸인 주애가 아니고 최선희 숨겨둔 아들이 백주혈통 있다하면 설주가 눈깔돌아서 정은이 죽이겠네! 선희 한두번 잘못해도 살아있는것보니,1,1,1
러시아 패전은 북한의 몰락이다. 중국도 크게 흔들리게 된다.,0,0,1
우리가 핵만든다고 하면 중국이 북한 크게 혼낼 듯.. 우리도 핵 만들자..  우크라이나 핵있었으면 침공 안당했다!!!,0,1,1
미국은 이번에 푸틴과 김정은을 제거하는 걸 검토하기 바란다. 장기적으로 더 큰 재앙이 예상된다.,0,1,1
미 대선에서  한국이 타켓이 되었다는 것이 더 해결해야  국내문제다,0,0,0
야이0아뒤지고싶니저ㅇ부터주겨야,1,1,1
"""러 승리까지 함께""..... 정신나간 ((년))... 러시아 멸망과 함께 다. 이 ((년))아!!!",1,1,1
최선희 외무상. 나~ 김정은 국무위원장과 김주애님의  모스크바 방문 초청장을 못받아가면 숙청당한다고! 빨리 초청장을  달라! 푸하하하하하하,0,1,1
미국은 한반도에서 전략자산 전개를 통한 전쟁분위기 조성하는것을 조선은 러시아에 지원병을 파병하는것으로 대처하는것 입니다,0,0,1
고기방패 다 뒤지면 러시아가 부칸 먹음??,1,1,1
"뭐라고 도발하던지 우리 알 바 아니고, 우리나라 파병은 안된다.",0,0,1
적을 알아야 대비를 하지,0,0,0
공개적으로 떠벌리면서 보낸다고? 제정신이냐? 서방 어느 나라도 그런 말 안하는데?,1,1,1
뭘 참관한다는건지... 어이가 없네.,0,1,0
"나토도 안보낸. 참관단을. 굳이보내야하냐북한애들 총맞아뒤진기사. 널렸고만
뭘파악한다는건지. 그냥 참전하고싶으면 해",1,1,1
알고 도 답하는게 저따구로 답하냐  매국노 윤완용 탄핵 가자,1,1,1
신원식 쓰레기가 국민의 안전을 위하는 안보 실장 이라고 개가 웃는다 경상도 인간들 안전을 위하는것 이겠지 북한이나 신원식이나 김용현 또한 주적이다,1,1,1
남의 나라 전쟁에서 사람들 피흘리는데 가서 구경만 하고올께.....ㅋㅋㅋ 역시 싸패정권 맞다니까? ㄹㅇㅋㅋ,1,1,1
이놈은 중대장 시절에 병사를 죽인놈 이라며~~~!,1,1,1
관심꺼라. 우리가 보낸 무기가 복한군을 살상하는 경우 우크라이나로 끝나지 않고 국내로 이어질 위험이 다분하다,0,1,1
대한민국 국군  형식과  권위만 앞세워 당나라 군대로 만들고 있는 꼴통 장본인인데.. 장관 끝나고도 계속 나라 말아 드시고 계시네 ㅉㅉ,1,1,1
참관단 보내는건 단순 뒤에서 지원이 아니라 개입한다고 공식 서명하는거나 마찬가지인데 늙고 못배운것들이 적극 전쟁과 외교적 긴장을 지지하는거 보면 참 ㅋㅋ,1,1,1
러시아   우크랑나전쟁에왜 우리가 끼어드냐구!!    신원식 돌아이야!!,1,1,1
남의전쟁에 우리가 왜끼어들어!!!  정신나갔니?,1,1,1
우크라이나에 들어간 나토 장교들이 보이는 족족 미사일 맞았어요. 이 사실을 신원식은 알고 있나?,0,1,1
"신원식 자리만 준다면 뭐든 할 인간이지.총리 자리 준다 해봐라.
단번에 파병해야된다고 난리떨껄??",1,1,1
"건방지태도거만한태도
그렇게할일없냐?
다른나라전쟁에가서뭔참관이여 어이없네",1,1,1
참관단   보내서  뭐하시게    정보력이  그렇게도  없니??   신원식  슬쩍  말바꾸네  남에나라  전쟁터에  뭔  참관단??,1,1,1
홍범도였나 김홍도 독립영웅 흉상 치우는건 발악해대던 미개한 우마오당들이 방구석에서 회음부 겨드랑이 긁어대며 암튼 전쟁 안된다는게 그들의 수준이지,1,1,1
뭐 어떤건 고려하고 있다고 했다가 했냐? 구체적으로 누가 갔는지 인원까진 모른다고 어제 했던말은 기억나니?,0,1,1
왜 우리 군인들도 우크라에 보내서  총알 받이로 쓰지,1,1,1
파병해라 3차세계 대전 가자,0,1,1
군미필 양아치 집단이 짖던 말던 파견단 보내 북한 용병들에게 무한정 투항 삐라를 투척 하여 푸틴 전투력을 약화 시켜라,1,1,1
더불어 빨간당 우리가 북한 전력 파악할까봐 전전긍긍,1,1,0
좌파는 김정은 거슬리는 행동은 죽어도 안하려고 한다.,1,1,1
우리한테 좋은기회다  전쟁분석하구 북한군 전력두  확인하구,0,0,1
야당은 파병이라는 자극적인 단어로 우매한 그 동네 것들을 선동하는 것이다.  정보수집이다.,1,1,1
파병해서 미국함께 연합군ㅇ.ㄹ 꾸려 북괴군과 로스케를 깨부수고 멸공 통일하다,1,1,1
북한괴리군도  참전 가는데 대응 안하나? 방송하고 삐라 뿌리고..장난질만,1,1,1
신장군! 설마 화약 지고 불난데 뛰어들지는  않겠지?,0,1,0
종북 좌파들을 국가 보안법으로 다스려야 대한민국이 산다.,1,1,1
신원식 국가안보실장 화이팅!! 나라 안밖의 공산당에 휘둘리지 마시길.,1,1,0
응원행사 붕짜자붕짜 워터밤 정도라면~Call~! 추운날 얼음물로 시원하게~!,0,0,0
해외 나가기 좋아하는 윤석열이랑 김건희 참관단으로 보내라. 붕짜자붕짜도 같이 가고. 다른 나라는 잘도 가면서 왜 우크라이나는 안 가냐?,1,1,1
니가 한다는 게 파병인데 뭘 고려 안한다는거냐 ㅋㅋ,0,1,1
윤석열이는 이런 엉터리는 어디서 구해서 쓰나? 이런것도 군출신이라고..한심한것,1,1,1
아무 지원도 하지 말라~국민의 명령이다~,0,1,1
불난집에 가서 불끄는 건 도와줄 수 없는데 구경은 꼭 해야겠다?,0,0,0
