comment,SEJ_label,PEJ_label,MRJ_label
다죽어가던 북한  돈주고 쌀주고 살려서 핵개발완성시키신 김대중슨상님 대단하다...,0,1,1
곰재앙과 정은이의 합작 품,1,1,1
부칸이핵을가지면 책임진다고한 김대중    파묘해서 부관참시 뼈다귀를갈아서라도 책임을 물어야...,1,1,1
결론은 핵무장 보유.. 속편하게 후대손손 왜 안해 바로지금 해도 늦어 빨리 핵개발 밖에 길이없다,0,1,1
그러면서 러시아는 한국이 중요한 경제동반자라고 떠들고 있네~~! 어이없음.  전쟁나면 북한도와 한국과 싸울건데 말이다.,1,1,1
피같은 국민들돈갖다바친돼진것들 부관참시해라!무덤에 대못이라도박아야지!,1,1,1
우리도 더이상 핵개발 미루어선 안된다~   미국말만 믿고 있다간 북한 식민지 될수 있다~  이미 북한군 핵인질이 되었다~,0,1,1
북한 전면  폭격하자.,1,1,1
맨날 북한 기사나 쓰고 자빠젔고양산개버린 뿌락지 창용이 금융권 이자수익 30조 퇴직자 성과금 5억 자영업자 폐업 100만개 소통 불가능한 줄리 공화국,1,1,1
북괴가 하는 짓거리들이 어째 더불어 조작선동당 하고 어쩜 이리 똑같냐~??,1,1,1
우린 뭐하냐? 핵 쳐맞을래? 핵무장 안하냐?,1,1,1
"핵을 가진 어버이수령넘,,,,이젠 스스로 무너지지 않는한 어찌 이길수 있으리오,,,,,",1,1,1
이대로 영원히 쭉 가다간 3차대전 예정? 아니면 제2의 한국전쟁은 아니겠지?,0,0,0
김정은정권. 종말을. 예견한 말인거 같다 ㅉㅉ,0,1,1
"러시아와 공조,,  얼마나 못살면  죽으로가냐  돈은  정은가 다 뺐고,,,",1,1,1
최선희 존나 웃기네....ㅋㅋㅋㅋ...러시아랑 손잡고..지옥까지 같이 가라....ㅋㅋㅋ,1,1,1
ZBOB 북괴뢰들아 러시아도 개판인데 우리가 늬들 점령해도 러시아가 도와줄거 같냐? ZBOB들 한번 붙어야하는데,1,1,1
약1000년 전의 몽골의 징기스칸이 기억나는군~김정은이 몽골의 징기스칸으로 대입하면 될 것 같다,0,1,1
3대 세습 독재자가 죽어야 북한 아이들이 산다.,1,1,1
최선희 니 아들도 보내자,0,1,1
"6.25 전쟁을 일으켜 남북한군, UN군, 시민들을 다 합쳐서 300만명 이상 죽인 김씨 일가에 대한 종말이 가까워 가는구나.....",1,1,1
"러시아는 항상,  사냥 후에.. 사냥개들 삶아서 먹었다....  김정은이도  곧 삶아지게 될 것이다.",0,1,1
최선희 뚱뚱한게 존.나 잘먹나보네,1,1,1
광주에서 북한의 결정을 응원합니다.,0,1,1
"와 동네 시장 바구니 들고 야채가게 야채 사러 줄서있는 평범한 아줌씨 같은데 독하구만,,,,",0,1,1
"여론조사 무기지원 반대 74.2%. 
파병 반대 83.7%  파병하는 순간 넌 탄핵이다 두창아",1,1,1
원래 끼리끼리 노는거임 -_- 같이 놀자고 해도 왕따끼리 놀겠다는데 어쩌겟노,1,1,1
우크라이나 다음으로 너희가 될수도있다. 침략자를 돕다니...전쟁을 장기화하는데는 한 몫하겠구나.,0,1,1
핵 가지고 살아거라 김대중이 책임 진다 했으니 나는 김대중이 믿고 살다가 김대중이 만나러 가련다,0,1,1
어차피 막가파들인데..결국 전쟁장사로 외화벌이 하겠다는데.....뽀족한 대책은 없을 듯한다...,0,1,0
혹시  리설주  딸인 주애가 아니고 최선희 숨겨둔 아들이 백주혈통 있다하면 설주가 눈깔돌아서 정은이 죽이겠네! 선희 한두번 잘못해도 살아있는것보니,1,1,1
러시아 패전은 북한의 몰락이다. 중국도 크게 흔들리게 된다.,0,0,0
우리가 핵만든다고 하면 중국이 북한 크게 혼낼 듯.. 우리도 핵 만들자..  우크라이나 핵있었으면 침공 안당했다!!!,0,1,1
미국은 이번에 푸틴과 김정은을 제거하는 걸 검토하기 바란다. 장기적으로 더 큰 재앙이 예상된다.,0,1,1
미 대선에서  한국이 타켓이 되었다는 것이 더 해결해야  국내문제다,0,0,1
야이0아뒤지고싶니저ㅇ부터주겨야,1,1,1
"""러 승리까지 함께""..... 정신나간 ((년))... 러시아 멸망과 함께 다. 이 ((년))아!!!",1,1,1
최선희 외무상. 나~ 김정은 국무위원장과 김주애님의  모스크바 방문 초청장을 못받아가면 숙청당한다고! 빨리 초청장을  달라! 푸하하하하하하,0,1,1
미국은 한반도에서 전략자산 전개를 통한 전쟁분위기 조성하는것을 조선은 러시아에 지원병을 파병하는것으로 대처하는것 입니다,0,0,0
고기방패 다 뒤지면 러시아가 부칸 먹음??,1,1,1
"뭐라고 도발하던지 우리 알 바 아니고, 우리나라 파병은 안된다.",0,0,1
북핵자금 송금하고.. 노벨평화상 구걸한.. 즐라도의 슨상님.. 보고있나 즐라도 🇰🇵💙🇨🇳,1,1,1
때려잡자 하마스 이란 시리아 푸틴 총알 받이 로 외환 벌이 김정은  의문사 많은 놈 이재명 공산당,1,1,1
북한은 러시아전쟁 틈새시장  이옹해서  빈대처럼 들러붙네  참 어렵긴  어려운가보다,0,1,1
민주당이거 어떻게책임질거냐,0,1,0
슨상께서 흐뭇하시겠다.,0,1,1
핵 몇개  만들줄 안다고   설치네 ?  70년 전부터  핵폭탄 만들어서 개발해온 나라가 있는데 하룻강아지가 범무서운줄 모르네,1,1,1
시간지켜서 꼭약처묵으라,1,0,0
존재 자체가 민폐이면 없어지는게 서로에게 낫지 않나?,0,1,1
북한 퍼주고   북한가서 영웅대접 받은   놈들 대가리에  위에 폭파. 좌파 멸공,1,1,1
적을 알아야 대비를 하지,0,0,0
공개적으로 떠벌리면서 보낸다고? 제정신이냐? 서방 어느 나라도 그런 말 안하는데?,1,1,1
뭘 참관한다는건지... 어이가 없네.,0,1,0
"나토도 안보낸. 참관단을. 굳이보내야하냐북한애들 총맞아뒤진기사. 널렸고만
뭘파악한다는건지. 그냥 참전하고싶으면 해",1,1,1
알고 도 답하는게 저따구로 답하냐  매국노 윤완용 탄핵 가자,1,1,1
신원식 쓰레기가 국민의 안전을 위하는 안보 실장 이라고 개가 웃는다 경상도 인간들 안전을 위하는것 이겠지 북한이나 신원식이나 김용현 또한 주적이다,1,1,1
남의 나라 전쟁에서 사람들 피흘리는데 가서 구경만 하고올께.....ㅋㅋㅋ 역시 싸패정권 맞다니까? ㄹㅇㅋㅋ,1,1,1
이놈은 중대장 시절에 병사를 죽인놈 이라며~~~!,1,1,1
관심꺼라. 우리가 보낸 무기가 복한군을 살상하는 경우 우크라이나로 끝나지 않고 국내로 이어질 위험이 다분하다,0,1,1
대한민국 국군  형식과  권위만 앞세워 당나라 군대로 만들고 있는 꼴통 장본인인데.. 장관 끝나고도 계속 나라 말아 드시고 계시네 ㅉㅉ,1,1,1
참관단 보내는건 단순 뒤에서 지원이 아니라 개입한다고 공식 서명하는거나 마찬가지인데 늙고 못배운것들이 적극 전쟁과 외교적 긴장을 지지하는거 보면 참 ㅋㅋ,1,1,1
러시아   우크랑나전쟁에왜 우리가 끼어드냐구!!    신원식 돌아이야!!,1,1,1
남의전쟁에 우리가 왜끼어들어!!!  정신나갔니?,1,1,1
우크라이나에 들어간 나토 장교들이 보이는 족족 미사일 맞았어요. 이 사실을 신원식은 알고 있나?,0,0,1
"신원식 자리만 준다면 뭐든 할 인간이지.총리 자리 준다 해봐라.
단번에 파병해야된다고 난리떨껄??",1,1,1
"건방지태도거만한태도
그렇게할일없냐?
다른나라전쟁에가서뭔참관이여 어이없네",1,1,1
참관단   보내서  뭐하시게    정보력이  그렇게도  없니??   신원식  슬쩍  말바꾸네  남에나라  전쟁터에  뭔  참관단??,1,1,1
홍범도였나 김홍도 독립영웅 흉상 치우는건 발악해대던 미개한 우마오당들이 방구석에서 회음부 겨드랑이 긁어대며 암튼 전쟁 안된다는게 그들의 수준이지,1,1,1
뭐 어떤건 고려하고 있다고 했다가 했냐? 구체적으로 누가 갔는지 인원까진 모른다고 어제 했던말은 기억나니?,0,0,1
왜 우리 군인들도 우크라에 보내서  총알 받이로 쓰지,1,1,1
파병해라 3차세계 대전 가자,0,1,1
군미필 양아치 집단이 짖던 말던 파견단 보내 북한 용병들에게 무한정 투항 삐라를 투척 하여 푸틴 전투력을 약화 시켜라,1,1,1
더불어 빨간당 우리가 북한 전력 파악할까봐 전전긍긍,1,1,1
좌파는 김정은 거슬리는 행동은 죽어도 안하려고 한다.,1,1,1
우리한테 좋은기회다  전쟁분석하구 북한군 전력두  확인하구,0,0,1
야당은 파병이라는 자극적인 단어로 우매한 그 동네 것들을 선동하는 것이다.  정보수집이다.,1,1,1
파병해서 미국함께 연합군ㅇ.ㄹ 꾸려 북괴군과 로스케를 깨부수고 멸공 통일하다,1,1,1
북한괴리군도  참전 가는데 대응 안하나? 방송하고 삐라 뿌리고..장난질만,1,1,1
신장군! 설마 화약 지고 불난데 뛰어들지는  않겠지?,0,1,0
종북 좌파들을 국가 보안법으로 다스려야 대한민국이 산다.,1,1,1
신원식 국가안보실장 화이팅!! 나라 안밖의 공산당에 휘둘리지 마시길.,1,1,0
응원행사 붕짜자붕짜 워터밤 정도라면~Call~! 추운날 얼음물로 시원하게~!,0,0,0
해외 나가기 좋아하는 윤석열이랑 김건희 참관단으로 보내라. 붕짜자붕짜도 같이 가고. 다른 나라는 잘도 가면서 왜 우크라이나는 안 가냐?,1,1,0
니가 한다는 게 파병인데 뭘 고려 안한다는거냐 ㅋㅋ,0,1,1
윤석열이는 이런 엉터리는 어디서 구해서 쓰나? 이런것도 군출신이라고..한심한것,1,1,1
아무 지원도 하지 말라~국민의 명령이다~,0,1,1
불난집에 가서 불끄는 건 도와줄 수 없는데 구경은 꼭 해야겠다?,0,0,0
파병은 절대 안 된다. 파병 하려면 대통령실에서 가거라.,0,1,1
군대가 가야 파병이지.. 국정원 요원은 민간인 신분이라 파병이 성립 안됨.,0,0,1
참관단도 안된다는 것들은 남로당 후예들인가? 연좌제 부활하자,1,1,1
핵무기 개발 허용 안해주면 해줄 필요 없지 핵 때문에 이러지도 저러지도 못하는데,0,1,1
전략 분석은 필요! 과거 같으면 극비로 보냈을 것인데! 지금은 열린 사회!,0,0,0
조용하게 가면될거ㅅ을 지지율 고려해서 소문내냐?,1,1,1
지금 무정부 상태 아니냐?윤석열 직무 정지 시켜라...ㅣ,1,1,1
대한민국 정부를 지지하고 국방부와 국정원을 적극 지지한다!,0,0,1
원식아 함부로 나대지 말아라. 어리버리 석렬이 뒤치닥거리 정치놀음하다가 러시아 핵무기 5000개 타겟팅 당하는 수가 있다.,1,1,1
당연한 건데.. 걱정하게 만드는 매춘 줄리 정부..ㅉㅉ 매춘 줄리 방탄을 위해 뭘 할지 걱정이다.,1,1,1
개 웃긴게. 참관단이란게 결국 전쟁통 구경 보내겠다는 거잖아. 가서 뭐할껀데 금마들은? 뭐할라고 남의 전쟁통 가서 기웃거리는건데?,1,1,1
"말장난 하나참관단? 
창관단은 민간인 보내냐?
전쟁국가로 민간이 보내는구사",0,1,1
파병할거면 최전방에 윤석열 세워라,0,1,1
부동시 전쟁광 윤두창의 애완견.망조다.,1,1,1
일반 국민들은 참관단의 파견을 꼭 필요하다고 보고 있습니다. 윤통의 무능력과는 별개의 문제이니 엉뚱한 시비에 넘어가지 말고 할 일은 하세요.,0,0,1
애국 보수 경상도 이찍 청년들을 파병하여 북괴군을 몰아냅시다 !!! 멸콩!!!!!,1,1,1
저것들은 매날 말로만   행동는 절대 못한다 그럴이유가  없다 자살행위 인줄 아니까,1,1,0
입으로  놀리는거는 민주당이랑 중국이랑 똑같네,1,1,1
그제 110대 공군기 출격연습했을때 퍼부었어야했는데 지금도늣지안았다방심할때 퍼부어라 선방날려 국민불안해소하자,0,1,1
핵보유 거지국가  출현 축하해요.파키스탄 부류의 최빈국 반열에 오르셨어여,1,1,1
핵있다고 무조건 쏠태세면 북한은 살아남나?,0,1,1
"믿을거라곤 핵밖에 없지, 너네 인민들이나 먹여살릴 생각해.. 그러다가 우리나라가 어느순간에 비밀리에 핵무기 가지고 있으면  어쩔려고 그러냐..",1,1,1
뻥치네. 쏘지도 못할 핵을 쏠 것처럼 겁박해서 굴복시켜려는 핵전략에 누가 속냐. 문재앙 이죄명 같은 삼류 공산당이나 속을까,1,1,1
전라도는 북한 편일까 ? 남한 편일까 ?,0,1,1
그럼 핵보다 더센걸로 보내줘야  정은이 밑에서 살려고 꾀나 애쓴다,1,1,1
방어용이라 사기친 문재인이를 능지처참하라,1,1,1
정신나간 인간들에 발부등~~~뻑하면 핵이네..,1,1,1
미국놈들은 물건너 구경,1,1,1
선희야  다알면서  언제 까지  그래  살래 돼지  목 따라  니는  2000만명을  구하는 기라,1,1,0
"대한민국을 살리고 국민을 살리고자한다면 정부여~제발, 최소한 북한 핵과 맞짱 뜰수있는 자주 국방을 만듭시다.~~",0,0,1
진짜 김일성부자 휘장 달고다니는구나.저런게 무슨 나라라고. . 아우.,1,1,1
남탓하는게 민주놈들하고 똑같누ㅋㅋ,1,1,1
로시아가  세계최빈국을 홀려서 빼앗아 먹으려는것은 과연 무엇인가?,0,1,1
인민들 피빨아 쳐먹어서 ᆢ살찐거 봐 ᆢ,1,1,1
러우전쟁 종료되면 그지들하고 계속 손잡겠냐? 아님 얼마전까지 돈독했던 부자애들하고 관계개선 하겠냐??,1,1,1
진짜 너무 깝친다 ㅎㅎㅎ,0,1,1
이스라엘 지도부만 쪽집게제거 안봤나봐?,0,1,0
무기도 없어서 맨날 핵으로만 위협하는것들이 입만 살았네 정면전으로 싸우면 깜도안될것들이,1,1,1
우리도 핵5개 보유하면 미군도 필요없다.. 핵보유하자,0,1,1
쓰레기 300명만 해치우면 일단 급한불은끄는데,0,1,1
인민들 밥이나 먹일 생각이나해야지,1,1,1
니가 깝치는거 아니고? 경찰부를까?,1,1,1
이때 쳐들어가야하는데  지금  정예군사들이 없을거야더불어공산당 니네들은 어떻게 생각하니,1,1,1
결혼 잘하기위해서  좋은학교가고 좋은직장가는거 아닌가? 윤석열봐라 서울대 나왔어도 부인 잘못 만나 탄핵위기에 몰린거,0,1,1
북한아  믿을것을 믿어라  국제정세는  언제던지 바뀌고 뒤집힌다  전쟁끝나고  미국과 화해무드되면  느그들은 또다시 낙동강 오리된다,1,1,1
야이 샹 북고뢰것아.  북괴 니들이 공격안하면  교전할 일없다. 니들 도발하는 순간 니들은 흔적도없이 없어진다,1,1,1
걔네가핵쏘면 우리도 3초안에 핵쏘는 시스템 만들어라,0,1,1
더불당 인버스투자 추천 이유가 이건가?,0,0,0
최선희 입에다슈류턴 넣고 폭발시키라,1,1,1
이번  기회에 북한 초토화 시키자,1,1,1
준비 철저히 해서 초반에 아예 작살을 내도록하자섣불리 준비하면 화를 불러오니 동포고뭐고 한방에 전역을 초토화하는 작전이 최고인듯,1,1,1
시끄러울수록 전쟁위험이 낮고 고요할수록 전쟁위험이 높다.. 북한이 소리치는거는 위협일뿐이고 전혀 전쟁할 마음이 없다는거임,0,0,1
최선히 저 아줌마도 말하는거 보면 순진해 한반도 언제든 폭팔 상황 북한 니네는 잿더미...,0,1,1
재수없는 간나이 오도방정 재주없다~무수리 주제에,1,1,1
에미나이 그랬다간 니씨족을 멸하리 망자 까지도,1,1,1
곤란하군용 방산주 사야할 듯~,0,0,1
민주당과 문재앙 우린 핵 무기 안 만드냐 너거들만 찬성하면 된다 미쿡도 한국 핵 보유 인정쪽으로 많이 기울어졌다,1,1,1
지들이 핵으로 위협하며 남탓 내로남불 이다 어턴인간들  하고 똑 같네,1,1,1
이스라엘  처럼  처리. 해라,0,1,1
조작ㆍ선동ㆍ협박ㆍ갈취ㆍ강탈ㆍ살상... 그 모든 악행의 집합체,0,1,1
1년 목숨 값 7200 억. 똥돼지 정은이는 하마로  탈바꿈  하겠네. 인민군 다 보내서 개죽음 하게 만들어라. 텅 빈 북한 우리가 무혈입성 할테니까.,1,1,1
더불어는 무슨 생각을 할까,0,0,0
이재명이 대한민국 사실상 종전상태라고 하지 않았냐?,0,0,0
최선희도 뭘 많이 맞았네….얼굴이 울퉁불퉁….남한 성형 시술 수준을 알면 탈북하려나?,1,1,1
니들은 미사일 수십번 쏘고선 개솔 진지하게 하네,1,1,1
이젠 대놓고 핵사용 언급하네 말세다 말세,1,1,0
미쳐도 단단히 미쳤구나.북한정권의 마지막 발악같구나.정권종말이 멀지 않았구나.,1,1,1
핵 만들 능력 없다고 한 사람들 이 상황에 왜  한마디도 없는거냐,0,1,1
저쪽동네는 다 미쳐있어,1,1,1
저런 애들이 핵을 만들 의지도 없고 포기할거라 믿었던 김대중 노무현 문재인. 3대 악성종양임. 다시는 민주당에서 대통 뽑지 말아라.,1,1,1
이북의 ㅁㅊ것들 때문이라도 우리 남한에는 필히 핵무기가 있어야 한다,1,1,1
"젊은이들 사지로 몰아넣고, 니덜 배불리면 좋더냐..",1,1,1
피해망상도 정신병이야. 우리나라 국민들슨 그쪽에 관심없어...,1,1,1
북한 두둔하는 민주당과 그 지지자들은 학살해야 해. 내부청소하고 북한에 핵 쏴라,1,1,1
이재명이가대한민국살랄사람이다보수우파정치는끝이다,0,1,1
찢재명 때문에 나리가 어수선하니 최선희 까지 발광하는구나?,1,1,1
거지들 공격해서 머하려고 무기가 아깝다,1,1,1
대중이 선상 가라사대 부칸은 핵 만들지 않는다고 했지비 ㅡ 그 자금 대 준것이 지금  부칸이 떠들고 있는 원자탄 이지비,0,1,1
너거는 그거 빼면 없잖아...막다른 길 가는거야...그거 포기하면 망하잖아....어짜피 망할거 핵 갖고 놀다 가야지...북한 인민들만 불쌍타...,1,1,1
피해망상 한미가 지금이라도 공격할 의사가 있으면 일주일이면 말단까지 너네 정권 무너짐 너네 수십만 죽는것보다 우리국민 히니죽는게 부담돼 니들이 살아있는거,1,1,1
웬지  북한이 곧 망할거 같은 느낌   북한망하면 민주당도  가티 망하려나 같은편이니깐  망하는게 답인데  아주 교활하고 끈질긴 집단이라,1,1,1
"이런 피해망상 논리에 동조하는 전교조, 좌파놈들이 더 나쁘다",1,1,1
진작에 박살냈어야 하는데 오히려 조공하고 굴신한 대가로 조국과 국민은 위기를 맡게 되었다.  능지처참할 놈들.,1,1,1
"지구촌에서 아무 쓸모도 없고 해만 끼치는 살인악마집단주적북괴를 섬멸 척결하려면, 도발 조짐이 보이면 바로 즉시 즉각 지도상에서 없애버려야 한다. 멸공.",1,1,1
우리도 핵무장해라. 핵가족 시대에 남의 나라 전쟁에 목숨거는 국가 없다. 핵무기로부터 핵가족을 지키려면 핵무장은 필수다,0,1,1
우리나라도 핵폭탄 개발하지를 못하면 미국의 핵폭탄을 대여해서 보유하고 미국의 승인하에 사용하자,0,1,1
"특검추진하라, 탄핵사유로 삼으라는 지령일까 두렵다",0,0,1
민주당 입장표명. 최선희 뜻 환영.,0,0,0
선희야 가방싸서 망명해라 어린놈 밑에서 구걸하지말고,1,1,1
