comment,SEJ_label,PEJ_label,MRJ_label
"내가 하면 인도적 지원, 네가 하면 퍼주기",0,1,1
인도적이지 못한 정은이 한테 먼 인도적 지원이고 서로 쳐다보지 말고 살자,1,1,1
헛짓거리 하지마라  우리나라 국민이나 잘돌봐라 적대국을 왜 도와줘야 되는데 돈이 썩어 흐르나 도와줄만해야 도와 주는거다,1,1,1
대한민국이 호구인가요? 북한에는 10원도 주면 안 됩니다.,1,1,1
돈 주지 마라. 물품만. 김대중 노무현 문재인이 갸들 버릇 잘못 들였다.,1,1,1
"그만둬라.그것들 알량한 자존심은 있어서 무례나,무식하게 거절할거다",1,1,1
"주접떨면서 호구 짓 하지 말고, 굶어죽던 말라죽던 지들이 알아서 자력갱생 하게 냅둬라!",1,1,1
아마 구호물품 보내면 정은이 그거 받아서 포장지만 둔갑해 수령선물로 줄꺼야,0,1,1
하지마라 사고나면 좌파들 보수는 안보?? 이러면서 또 발작한다,1,1,1
"통일부하는일없이  북한에 주는 일만하는데 , 국민동의없이 수해 구호물자 보내지 말라.",0,1,0
절대해주지마라 수령님이 구호물품주는걸로 선전한다,1,1,1
수해복구지원물품은 정은이가 돈 들여서 조달하게 냅둬야지. 무기 만들고 개발하는 돈이 줄어 들거 아냐~~ 주지 마.,1,1,1
"쓰레기 풍선 세례에 원조?살찐 정은이 덜먹으면 될텐데
무슨 원조냐?",1,1,1
주지마라 . 지원해주면먹고남는 쓰레기는 풍선타고  우리 한테 오께뻔한데 왜주노 ?,1,1,1
우리는 물품 지원해주고 쓰레기로 받을라고? 몇십년을 당하지 않았나? 제발 정신 좀 채립시다. 국민이나 좀 돌보고..,0,1,1
이건 또 뭔 조선일보스러운 = 대구•경북스러운 🐕소리냐..? 지원 물자 보내면 100% 김정은 이 🐖 뱃속으로 들어갈 게 뻔한데..,1,1,1
왜 주노??? 그딴 ㄱ소리 집어치라우~,1,1,1
"어차피 북한주민들에게 지원품이 사용되는걸 확인할 수 있는 절차가 없다면, 핵정은 더 나쁜짓하라고 용돈주는것에 불과하다. 그냥 주는건 안된다.",1,1,1
오호 받아들이면 우리 쓰레기 좀 가득채워서 보내자~ 쓰레기 매립장도 부족하다는데 잘됐다~,0,1,1
오물풍선에 음식물쓰레기 담아서 보내주세요. 감지덕지 꿀꿀이죽 끓여서 먹을꺼예요,1,1,1
인도적 지원을 받자니 알량한 자존심이 허락을 안하고 안 받자니 인민들의 원성이 들끓을 것이니 난감하이~,0,0,1
이것이 뭘 퍼줄려는 속셈이냐. 니가하면 로멘스 딴놈이하면 퍼주기냐?,1,1,1
이러니 인기없는정권이지 강하게 밀고나가는가 싶더니 좌파공산주의들처럼하네 니도 김가 노가 문가와 다를게없다  이북돼지는 지구상에서 체일부자다 윤통아 알겠나,1,1,1
똥폭탄맞고 우리장병들 추운바다속에 아직 있는데 대북지원같은 소리 하고 있네 토악질 나오는 정권,1,1,1
인도적 지원뿐만 아니라 경제적 지원 및 물자적 지원 모든 수단과 방법을 아끼지 말고 도와줘야 윤석열 정부 지지율에 도움이 될 것입니다,0,0,1
독재자의 종말은 비참하다.역사이래 전세계적으로 독재자의 최후는 비극으로 끝났다.,1,0,0
뭐야? 종북우파야? 북한에 왜 퍼줘? 이거 완전 간첩놈들이네. 일본에 퍼주고 북한에 퍼주고. 대한민국 국민 25만원 지역화폐는 포퓰리즘이라더니?,1,1,1
문재인때 북한도와주면 종북이네뭐네하던애들 다 어디갔냐. 도우면서살자.,1,1,1
"지긋지긋한 군사정권 이제는 검새정권...
범법자들이 통치하는 대한민국에
서민을 위한 정책,예산,평화가 있겠는가..
현시국에서는 아무것도 믿지마라.",1,1,1
"남의 나라 수해 알빠노세금으로 도와주지마라
인도적이고 나바리고 대한민국 이나 챙겨라!",1,1,1
오물풍선 좀 그만날려..,1,0,0
진심 잘하는일이다 북한은 같은민족이잔아 좀도와주자 평화가 쵝오의 가치잔아 짝짝짝 윤정부 잘햇다 빠르게 가자,0,0,1
평화가 밥입니다. 모처럼 좋은 소식입니다. 좋은 결과 기대합니다.,0,0,0
국힘지지자들이 싫어합니다..나는 찬성,0,1,1
북한을 왜도와주냐 피도눈물도없는악마들이  차라리  저소득층 2찍들이나  도와줘라,1,1,1
2찍들이 싫어할 소리네  퍼준다고 할텐데   ㅋㅋ,0,1,1
주가조작 자기가 북한일에 나설꺼라더니 언플용인거니?,1,1,0
쥐약먹은것들아 석열이가 북한지원한댄다.공산당 돕는다는데 욕안하냐?,1,1,1
#탄핵이민생이다  #탄핵이경제다  #탄핵이평화다,1,1,1
민주당이 25만원씩 걷어서 주면되겠네 화이팅,0,0,1
통일부 반드시 페지해야한다! 아직도 간첩질 민주평화자문위 카르텔 반드시 척결해야한다.,1,1,1
지원하면 정은이 배만 불리는거라면서 간첩운운하던 것들이 이젠 뻔뻔하기 그지없네...,1,1,1
문정부 퍼준다고 그렇게 욕할 때는 언제고 부끄럽지 않나?,1,1,0
남북경협주도 해먹어야 하니까~,0,0,0
문재인 탓만 하더니 무슨 뜽금포냐?더위먹었구나 전국민 25만주면 나라 망한다고 지껄이더니 한다는짓이~~,1,1,1
북한에 강아지 한마리라도 보내기만해봐라 이젠 세금 절때 안 낸다,0,1,1
ㅋㅋㅋ 안보는 보수 하는짓 보면 김대중이랑 똑같네,1,1,0
"홍수피해 나서 인민들 다 죽어도 선전용 영상이나 찍는데 열중하는 돼지가 받겠냐? 한민족이 아니라고, 남한 음악듣기만 해도 처형이라는데",1,1,1
북한 지원 해주면  핵폭탄 만든다면서  ㅡㅡㅡ   친일 국짐정권이  퍼주는건   정의 ?,1,1,1
정은이나 평양에 있다는 빨간색들 말고… 인민들은 살려야지…,1,1,1
난 저런대 세금 절대로 안낸다! 지원 할거면 니들 돈으로 내라!,0,1,1
지원하고 싶으면 국제기구를 통해 하면 될것이고 직접지원은 국민들의 공감대 형성이 먼저입니다,0,0,0
북한은 구걸해 먹으면서도 배짱인가? 버르장머리를 고쳐놓아야하니 달라고 사정할때까지 주면안된다~ 죽일놈들~ 왜 우리가 사정하면서 주어야하냐?,1,1,1
돈아깝게 왜 줘... 정은이 살찐거 안보이냐?,0,1,1
