comment,SEJ_label,PEJ_label,MRJ_label
용산 부동시 참사 !. 총선 심판!,0,0,1
군대서 항명하면 계급장이 쓸모가 없지~ 부하가 불법으로 항명하면 전시엔 총살감일걸,1,1,1
"4성장군 약속이된거아니라면
진실을밝혀라  김계환사령관

해병대 명예에 먹칠하는행위를당장그만둬라",0,1,1
감성팔이가 법위에 있어서는 안될일이다,1,1,1
똥별이 쪽팔려서 원!!!~~  어디가서 해병대 별 이라고 나서지 말고 걍 조용히 살다가 가거라~~,1,1,1
젊은 생명 가지고  말 장난하냐 박정훈 단장처럼 소신을 가져봐라 비겁하게 굴지말고,1,1,1
방귀낀 놈이 성내는구만,1,1,0
진짜 사나이 해병대는 박대령이네,0,0,1
법을 지키는게 우선이가?  개돼지 윤먹통 위법한 명령을 따르는게 우선이가??????,1,1,1
해병대  &개병대     해병대  포항  ?  해병대  개   x  x  정신력이  개 판 머하누,1,1,1
사령관님 부끄럽지도 않습니까. 이건 역사에 남을만한 사건입니다.. 멀리 보십시요..,0,0,1
응원합니다 힘내십시오...,0,0,0
해병대 사령관보단 개병대사령관이 어울림,0,1,1
윤재앙 탄핵으로 대한민국 정상화 될 수 있습니다,1,1,1
국방부장관도 감옥가고! 굥썩렬도 탄핵 하즈아!!!!!!!!!!!!,1,1,1
"내 동기들도 대령인데
참 사령관이 양아치네",1,1,1
신속하고 공정한 수사를 방해하는 윤완용정부와 도둑의힘을 강력 규탄한다,1,1,1
여자 군대가라니까 군무새에 이어 지애비 군대보내자네 ㅎ 이게 민주페미당에 저당잡힌 현주소다 총선만이 엎을길,1,1,1
이런 주장 하는 넘들이야말로 여성을 비하하는 넘들이야. 여성은 절대 무능하다고 생각하는 거거든.,1,1,1
그럼 출산율 낮으니 50-60대 여자들은 다시 애 낳으라 해라. 여자한테도 출산의 의무를 부과해야지. 의무 안지면 응디까고 곤장 100대 맞는거로?,1,1,1
"구닥다리 사고로 2030 젊은 남성한테 참으라고 책임 떠넘기더니, 부메랑 돌아오면 화들짝 놀라네. 스윗 할배들이 갈라치기 동조해서 이 사태가 온 거야 ㅎ",1,1,1
저 AI뭐냐? 성능 개좋네,0,0,0
여자쪽 사진 끝에 잇는넘 미필들,1,1,1
나라를 지키는데 남녀가 어디 있는가...이스라엘을 보면 알 수 있듯이...이 사람 교수맞나...군대는 제대로 갔다왔는지 묻고 싶다.,1,1,1
일단  최영진  니  부터  가서  한 3년  빡빡기다 오그라,1,1,1
정신병자나 할법한 주장을 자칭 교수라는너이 하고 자빠져 있으니 어떻게 저런.작자가 교수가 됐는지 중앙대는 소상히 밝혀라,1,1,1
하다하다 병그지같은 교수가 다 나오네 ㅋㅋ,1,1,1
"페미코인으로 돈벌이, 표벌이, 이미지 관리를 하는 사람들 문제 있다.그들이 주장하는 내용도 항상 뒷받침 해주는 근거가 지독하게 약하고 분열을 야기해.",1,1,1
좌파들 중에는 제정신인 사람이 없다니깐ㅋㅋ,1,1,1
…..이스라엘은….18세이상….남자.여자…똑같이…병역의무를 마쳐야됨……알갰냐….눌근꼰대..쑤우우레이이기들아….쾈….,1,1,1
우선 현역 복무기간을 다시 2년으로 늘려라,0,0,1
여자들 군대 안가도 출산율 세계최저인데 뭐 보내도 별차이 없을거 같은데?,0,1,1
애 안낳는 여성 입대 찬성...,0,1,1
교수는 전원 입대시켜라..군에가고 싶어 환장한다.전쟁났을때 너 어디가는지 보께..,1,1,1
여성군복무 대책없이 한사코 반대만 중년 남성들도 군인으로 재입대시키자는거네? 스윗한 세대니까 당연히 대 찬성이겠지?,1,1,1
정관수술 전면금지 어쩌다 생기면 나라가 책임지는걸로,0,1,1
저교수  니가 가라 군대,1,1,1
뭐 이런 사람을 교수로 두고 있어...중앙대도 많이 갔네...,1,1,1
받아준다면 재입대 하고잡다,0,0,0
면제 받았던 놈들 60살 밑으로 전부 군대 다녀오게 해라.  왜 엄하게 갔다온 사람을 또 가라하냐?,1,1,1
탑골공원에서 바둑두는 사진 합성 할 AI같은 교수 생각이군.,0,1,1
다시 군대 가라고? @@,0,1,1
양성평등 징병과 군대간 사람에게 대학학비 무료와 임대주택 제공을 하면 된다,0,0,1
50대 ㅎㅎㅎㅎ 삭신이 다쑤셔 다쳐 못해 군현대화시켜 더불어공산당 멸망,1,1,1
최영진? 사람이 아니라 인간~ 이런 인간이 대학에 있다니.. 개탄스럽다.,1,1,1
이게 재미있는 주장??? 놀고자빠졌네;;,1,1,1
세상 좋아졌다 좋아졌다 하드만 이제 총알이 경로우대도 하는갑네,0,1,1
만날 네이버 뉴스 댓글에 상주하면서 입으로만 애국하는 틀들 싹 다 잡아다가 재입대 시켜야함. 6.25도 월남도 못겪어본 주제에 입만 살아가지고.ㅋㅋㅋㅋ,1,1,1
병역문제의 핵심은 정당한 보상이다. 국가를 위한 희생 같은 사이비 종교 같은 말 하지 마라.,0,1,1
군대 재입대는 노인들에게 좋은 일자리다. 50대 이후 노인들에게 총. 월200. 3끼를 제공하고 나라를 지키자.,0,1,1
군복무 기간 늘려 만2년 24개월로,0,0,0
선거철이니까 슬슬 또 남자들 반응 이끌어내려고 군대관련 이야기 늘어놓기시작하는구나. 혐오정치의 끝판인거같아 이놈의나라는,1,1,1
미사일이나맞고 순직해라,1,1,1
나라 팔아드시러 나가시나이넘 이름만 들어도 걱정 근심이다,1,1,1
얘는 언제 어른되냐...걱정이다.,0,1,1
"중동가서 ""붕짜자 붕짜"" 노래 불러 주세요^^",1,1,1
중동가서 나라망신 실수는 금지해라!!!,1,1,1
얘는 아직도 붙어있구나 이래서 윤정부 안돼 심판하는 날이 가까워진다 독도는 대한민국 국민의 땅이다 멍청아~~,1,1,1
분단의 아픔이 여전히 존재하고 있다는걸 인식시켜주는 의미있는 행사네요!!,0,0,0
잊은 게 아니라 그런 분들이 있다는 사실 자체를 처음 들었다,0,0,0
우아 너무 멋진 아이디어예요! 얼킨이라니 너무 기대되요! 납북되신분들 얼른 돌아오셨으면 좋겠어요 ㅠㅠ,0,0,0
상징물 로고 디자인도 아름답고 꽃말도 아련하다. 납북자·억류자·국군포로 기억하자.,0,0,0
"정말 탁월하고 의미있는 행사에요~~!!내일모레 넘넘 기대하고 있습니다^-^/
이런 뜻깊은 자리 만들어주셔서 감사드려요♡",0,0,0
이런 의미있는 행사가 널리 알려져야할텐데,0,0,0
다양한 방면으로 활동하는 통일부를 응원합니다!!,0,0,0
패션과 연결하여 진행하다니~!!!참으로 참신하고 좋은아이디어네요. 이번 기회로 많은 사람들에게 널리 알려짐 좋겠어요 ^0^,0,0,0
잊지말아야 할 일인데 정작 우린 너무 모르고 있네요 ㅠㅜ,0,0,0
어서 빨리 통일이 되야할텐데... 마음이 아픕니다.,0,0,0
참신한 기획 칭찬해요! 납북 되신 분들의 조속한 귀환 기원합니다!,0,0,0
조리병이 경력이 되겠누 ㅋㅋㅋ,0,0,1
장병들의 건강을 위해 설탕 좀 작작쓰길,0,0,0
백종원 사장님 응원합니다 우리장병들 힘내세요,0,0,0
ㅋ국방비가 아깝지 않게 해주길~~~,0,0,0
"백날교육해봐라18개월뒤제대
식당은 간부로전부바꿔라",0,1,1
군대는 취사병이 취사장에서 밥지어야 제맛꿀맛이다. 단 급식의질을 한층 높여주고 그대로하라,0,0,1
먼저 군대안간 용산에있는 물건한테 맛먼저 보여줘라  뭘해도 딴지거는 물건이니까 ㅋㅋ,1,1,1
백종원 손길이 전군에 다 닿으려면 지금 이등병도 전역할 듯,0,0,1
그냥 주는대로 먹어라. 먹으러 군대왔냐? 전쟁터지면  지금 먹는것 보다도 못먹게 된다,1,1,1
군인들 밥타령하는것 보면 전쟁나면 전쟁하겠냐....ㅉㅉ,1,1,1
무능 무당 윤완용 자르고 남은 임기는 백종원을 대통령 으로 써라,1,1,1
그까이거  계급도 그정도면됐다 양심과 명예를지키고  진정한 강군 해병대의 모습을 보여라. 권력은 짧고  전우들은 길다,0,0,0
민주당비례대표갈것같네 .사령관이뭔죄가있냐당신속내가궁금하구나,0,1,1
사령관이 문제가 아니라 1사단장의 욕심으로 비롯된 사건이다.,0,0,0
이자식  뭐라냐. 민주당에 입당하고 싶어서 설치는거냐.,1,1,1
