comment,SEJ_label,PEJ_label,MRJ_label
"용산이전도 검토 없이 즉석으로 하더니..부대창설도 즉석으로 하고 , 예산은 어디서 나왔으려나..그냥 이참에 즉석퇴임은 어떨지",0,1,1
무인기 활주로에 600미터가 필요한지 의문이? 다른 나라 무인기는? 전쟁나서 활주로 600미터 일부가 폭격당하면 무인기는 무의미해지는지?,0,0,0
활주로가 필요없는 틸트로터형이 좋을거 같은데 수상함에서도 운용이 가능하고,0,0,0
미필자가 격노하기전에 기사 내려라..,1,1,1
중앙일보 사설에서 윤도리는 샤워실의 바보라더니ㅋㅋㅋㅋㅋㅋ중간에못놓고 극온수갔다 극냉수갔다 왔다갔다 하루 종일 그러구 있는 바보ㅋㅋㅋㅋ,1,1,1
"석열이가 하는게 다 그렇지 뭐. 일단 질러놓고, 국민들 눈치보고, 국민들 화내면 없었던 일로 하고 . ㅋㅋㅋㅋ",1,1,1
"대통령ㅈ이 지시하면 무조건 하니 정부가 하는 일들이 전부 이꼴이지. 채상병사건, 의료파탄.... 이제는 안보까지 ㅜㅜ",1,1,1
무인 자살드론부대 100만대 생산해야 한다. 북한전역 타킷으로 날려보내야 한다.,1,1,1
만들면돼. 발목잡지마. 문재명이 했으면 목젖 닿을때 까지 빨아줄 것들이ㅋㅋㅋㅋ,1,1,1
모르면..... 가만이 있어.돈낭비에 아랫사람 고생시키지 말고,1,1,1
뉴타운 들어가냐? 선기술 후공정이 답이다. 기술이 있으면 공정이 따라가는게 답이다.,0,0,0
드론사령부? 똥별자리 ?모든병사들 드론 다룰 수 잇게 해야지 무슨 드론 사령부냐?,1,1,1
대장동에 스텔스기 시설을 짓자!,0,0,1
이런저런  시행착오는 있지만  방향성은 맞다.우크라전 보면 수뇌부들 마음이  급하다는 거지,0,0,1
윤무식이 아니랄까봐 또 격노에 발광한거냐,1,1,1
조오또 모르면 가만이나있지 아는체는,1,1,1
윤석열 꼴통이 뭘 알고 지시하나 그냥 대통령 되어 폼내고 싶어서 저런짓 한다,1,1,1
무슨 걱정. 이재명의 수직 이착륙이 있는데.  이재명은 빨리 공약을 지켜라.  수직이착륙과 기축통화.,0,0,1
전시에는일반도로이용해도됩니다.그리고각부대사단급연병장에활주로긴급시공하면우리나라기술로충분히감당할수있습니다.,0,0,1
예비 비행장(비상 활주로)을 이용하면 될 것 같은데 예비 비행장이 군 기밀이라 말은 못하지만 여러군데 있다.,0,0,0
국가기밀을 누설하지 마라  기자가 스파이네,1,1,1
경남 창녕 에 비행활주로 어디다씀? 거기쓰삼,0,0,0
부동시 하나가 나라를 개판으로 만드네,1,1,1
이런 정보 기사로 흘려도 되나? 북한이 다 보는데.그렇게 안 중요한 정보인가보네,0,1,0
이런 군사전보는 어디서 흘러나왔나 의문이다…북한에서 광고하냐,0,0,1
기초적인 조사도 없이 밀어부치는  무모함은 이제 버리자.,1,0,0
다들 진짜 머리에 마요네즈가 들어있나 ;;,1,1,1
모든게 주먹구구식 탄핵이답이다.,1,1,1
이렇게 무지하고 무능할 수가...  종북좌파들보다  이 사람이 더 문제란거다.  정말 안보가 걱정이다.,1,1,1
참 머리 못쓴다 각 전투비행단에 드론대대 창설하면 되겠네. 아니 유도리가 없네...,0,1,1
공군비행장 일단공용사용하면되지 먼핑계를,0,1,0
아무데서나 수직 이착륙이 가능하게 만들어야 전투 현장에서 기동성 있게 사용할 수 있다. 어찌 그리 생각들이 없냐 ....,0,0,1
활주로 만든다고 해봐라 또 반대 데모들 하고 난리들 치지.,1,1,1
활주로 2000개 증원해라,0,0,0
활주로 필요없는 방식으로 만들어야지,0,0,0
뭔 드론이 활주로 600m야. 실전에서 빵점이겠군.,0,1,1
면허없이 차부터 샀네. ㅎㅎㅎ,0,0,0
무인기 이륙에 600M 활주로가 필요? 대체 언제 적 무인긴데? 고물이냐? 그리고 이제 드론으로 가야지!?,0,1,1
근데 저건 작은 무인기니까 수직 이착륙기가 충분히 가능할거 같은데~~~ 한번 시도해봐라~~,0,0,0
꽁트찍나 무슨 ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,0
